Profile Output Table - Standard Table 1
HEC-RAS  Plan: Plan 02  Locations: User Defined 
                                                                                     
# Rivers            = 1 
# Hydraulic Reaches = 1 
# River Stations    = 2 
# Plans             = 1 
# Profiles          = 731 

 River            Reach            River Sta        Profile            Q Total 
                                                                        (m3/s) 
                                                                                     
 1                1                404330.*         19SEP2011 1200     8841.18 
 1                1                404330.*         20SEP2011 0000     8839.82 
 1                1                404330.*         20SEP2011 1200     8817.71 
 1                1                404330.*         21SEP2011 0000     8769.63 
 1                1                404330.*         21SEP2011 1200     8715.55 
 1                1                404330.*         22SEP2011 0000     8659.56 
 1                1                404330.*         22SEP2011 1200     8599.49 
 1                1                404330.*         23SEP2011 0000     8538.10 
 1                1                404330.*         23SEP2011 1200     8461.13 
 1                1                404330.*         24SEP2011 0000     8359.46 
 1                1                404330.*         24SEP2011 1200     8254.00 
 1                1                404330.*         25SEP2011 0000     8152.74 
 1                1                404330.*         25SEP2011 1200     8054.84 
 1                1                404330.*         26SEP2011 0000     7960.97 
 1                1                404330.*         26SEP2011 1200     7877.13 
 1                1                404330.*         27SEP2011 0000     7808.21 
 1                1                404330.*         27SEP2011 1200     7748.36 
 1                1                404330.*         28SEP2011 0000     7697.01 
 1                1                404330.*         28SEP2011 1200     7656.13 
 1                1                404330.*         29SEP2011 0000     7624.08 
 1                1                404330.*         29SEP2011 1200     7601.40 
 1                1                404330.*         30SEP2011 0000     7594.94 
 1                1                404330.*         30SEP2011 1200     7608.90 
 1                1                404330.*         01OCT2011 0000     7646.80 
 1                1                404330.*         01OCT2011 1200     7674.69 
 1                1                404330.*         02OCT2011 0000     7675.73 
 1                1                404330.*         02OCT2011 1200     7677.52 
 1                1                404330.*         03OCT2011 0000     7691.54 
 1                1                404330.*         03OCT2011 1200     7719.90 
 1                1                404330.*         04OCT2011 0000     7765.07 
 1                1                404330.*         04OCT2011 1200     7808.03 
 1                1                404330.*         05OCT2011 0000     7839.68 
 1                1                404330.*         05OCT2011 1200     7861.47 
 1                1                404330.*         06OCT2011 0000     7872.88 
 1                1                404330.*         06OCT2011 1200     7887.02 
 1                1                404330.*         07OCT2011 0000     7909.29 
 1                1                404330.*         07OCT2011 1200     7928.40 
 1                1                404330.*         08OCT2011 0000     7938.91 
 1                1                404330.*         08OCT2011 1200     7934.13 
 1                1                404330.*         09OCT2011 0000     7907.99 
 1                1                404330.*         09OCT2011 1200     7869.90 
 1                1                404330.*         10OCT2011 0000     7821.87 
 1                1                404330.*         10OCT2011 1200     7768.62 
 1                1                404330.*         11OCT2011 0000     7715.12 
 1                1                404330.*         11OCT2011 1200     7666.35 
 1                1                404330.*         12OCT2011 0000     7620.61 
 1                1                404330.*         12OCT2011 1200     7570.38 
 1                1                404330.*         13OCT2011 0000     7511.96 
 1                1                404330.*         13OCT2011 1200     7456.61 
 1                1                404330.*         14OCT2011 0000     7413.44 
 1                1                404330.*         14OCT2011 1200     7369.89 
 1                1                404330.*         15OCT2011 0000     7319.81 
 1                1                404330.*         15OCT2011 1200     7262.16 
 1                1                404330.*         16OCT2011 0000     7192.93 
 1                1                404330.*         16OCT2011 1200     7109.07 
 1                1                404330.*         17OCT2011 0000     7007.22 
 1                1                404330.*         17OCT2011 1200     6902.73 
 1                1                404330.*         18OCT2011 0000     6801.18 
 1                1                404330.*         18OCT2011 1200     6703.13 
 1                1                404330.*         19OCT2011 0000     6618.31 
 1                1                404330.*         19OCT2011 1200     6532.88 
 1                1                404330.*         20OCT2011 0000     6434.01 
 1                1                404330.*         20OCT2011 1200     6338.35 
 1                1                404330.*         21OCT2011 0000     6253.41 
 1                1                404330.*         21OCT2011 1200     6163.41 
 1                1                404330.*         22OCT2011 0000     6057.83 
 1                1                404330.*         22OCT2011 1200     5966.72 
 1                1                404330.*         23OCT2011 0000     5913.27 
 1                1                404330.*         23OCT2011 1200     5877.95 
 1                1                404330.*         24OCT2011 0000     5858.44 
 1                1                404330.*         24OCT2011 1200     5862.49 
 1                1                404330.*         25OCT2011 0000     5895.95 
 1                1                404330.*         25OCT2011 1200     5935.40 
 1                1                404330.*         26OCT2011 0000     5968.34 
 1                1                404330.*         26OCT2011 1200     6002.64 
 1                1                404330.*         27OCT2011 0000     6040.69 
 1                1                404330.*         27OCT2011 1200     6087.00 
 1                1                404330.*         28OCT2011 0000     6149.93 
 1                1                404330.*         28OCT2011 1200     6219.76 
 1                1                404330.*         29OCT2011 0000     6289.53 
 1                1                404330.*         29OCT2011 1200     6372.10 
 1                1                404330.*         30OCT2011 0000     6482.18 
 1                1                404330.*         30OCT2011 1200     6605.02 
 1                1                404330.*         31OCT2011 0000     6732.28 
 1                1                404330.*         31OCT2011 1200     6853.17 
 1                1                404330.*         01NOV2011 0000     6955.40 
 1                1                404330.*         01NOV2011 1200     7037.77 
 1                1                404330.*         02NOV2011 0000     7096.62 
 1                1                404330.*         02NOV2011 1200     7145.74 
 1                1                404330.*         03NOV2011 0000     7189.79 
 1                1                404330.*         03NOV2011 1200     7225.27 
 1                1                404330.*         04NOV2011 0000     7250.82 
 1                1                404330.*         04NOV2011 1200     7267.83 
 1                1                404330.*         05NOV2011 0000     7271.03 
 1                1                404330.*         05NOV2011 1200     7268.33 
 1                1                404330.*         06NOV2011 0000     7264.03 
 1                1                404330.*         06NOV2011 1200     7267.86 
 1                1                404330.*         07NOV2011 0000     7291.29 
 1                1                404330.*         07NOV2011 1200     7319.00 
 1                1                404330.*         08NOV2011 0000     7340.27 
 1                1                404330.*         08NOV2011 1200     7366.18 
 1                1                404330.*         09NOV2011 0000     7405.42 
 1                1                404330.*         09NOV2011 1200     7445.09 
 1                1                404330.*         10NOV2011 0000     7478.19 
 1                1                404330.*         10NOV2011 1200     7506.35 
 1                1                404330.*         11NOV2011 0000     7529.45 
 1                1                404330.*         11NOV2011 1200     7565.39 
 1                1                404330.*         12NOV2011 0000     7624.59 
 1                1                404330.*         12NOV2011 1200     7687.03 
 1                1                404330.*         13NOV2011 0000     7742.36 
 1                1                404330.*         13NOV2011 1200     7761.82 
 1                1                404330.*         14NOV2011 0000     7725.61 
 1                1                404330.*         14NOV2011 1200     7658.22 
 1                1                404330.*         15NOV2011 0000     7565.74 
 1                1                404330.*         15NOV2011 1200     7467.85 
 1                1                404330.*         16NOV2011 0000     7372.54 
 1                1                404330.*         16NOV2011 1200     7290.28 
 1                1                404330.*         17NOV2011 0000     7230.47 
 1                1                404330.*         17NOV2011 1200     7167.60 
 1                1                404330.*         18NOV2011 0000     7089.07 
 1                1                404330.*         18NOV2011 1200     7029.76 
 1                1                404330.*         19NOV2011 0000     7010.86 
 1                1                404330.*         19NOV2011 1200     7016.76 
 1                1                404330.*         20NOV2011 0000     7044.69 
 1                1                404330.*         20NOV2011 1200     7096.44 
 1                1                404330.*         21NOV2011 0000     7181.14 
 1                1                404330.*         21NOV2011 1200     7292.35 
 1                1                404330.*         22NOV2011 0000     7427.36 
 1                1                404330.*         22NOV2011 1200     7576.20 
 1                1                404330.*         23NOV2011 0000     7739.16 
 1                1                404330.*         23NOV2011 1200     7932.47 
 1                1                404330.*         24NOV2011 0000     8166.11 
 1                1                404330.*         24NOV2011 1200     8458.11 
 1                1                404330.*         25NOV2011 0000     8832.84 
 1                1                404330.*         25NOV2011 1200     9243.88 
 1                1                404330.*         26NOV2011 0000     9671.77 
 1                1                404330.*         26NOV2011 1200    10111.00 
 1                1                404330.*         27NOV2011 0000    10561.64 
 1                1                404330.*         27NOV2011 1200    11016.62 
 1                1                404330.*         28NOV2011 0000    11469.07 
 1                1                404330.*         28NOV2011 1200    12010.52 
 1                1                404330.*         29NOV2011 0000    12686.31 
 1                1                404330.*         29NOV2011 1200    13276.17 
 1                1                404330.*         30NOV2011 0000    13694.57 
 1                1                404330.*         30NOV2011 1200    14067.72 
 1                1                404330.*         01DEC2011 0000    14429.30 
 1                1                404330.*         01DEC2011 1200    14736.36 
 1                1                404330.*         02DEC2011 0000    14979.81 
 1                1                404330.*         02DEC2011 1200    15189.91 
 1                1                404330.*         03DEC2011 0000    15375.47 
 1                1                404330.*         03DEC2011 1200    15564.72 
 1                1                404330.*         04DEC2011 0000    15764.71 
 1                1                404330.*         04DEC2011 1200    15968.77 
 1                1                404330.*         05DEC2011 0000    16176.24 
 1                1                404330.*         05DEC2011 1200    16462.89 
 1                1                404330.*         06DEC2011 0000    16839.87 
 1                1                404330.*         06DEC2011 1200    17212.00 
 1                1                404330.*         07DEC2011 0000    17559.35 
 1                1                404330.*         07DEC2011 1200    17902.22 
 1                1                404330.*         08DEC2011 0000    18244.05 
 1                1                404330.*         08DEC2011 1200    18618.33 
 1                1                404330.*         09DEC2011 0000    19027.67 
 1                1                404330.*         09DEC2011 1200    19406.03 
 1                1                404330.*         10DEC2011 0000    19745.60 
 1                1                404330.*         10DEC2011 1200    20098.46 
 1                1                404330.*         11DEC2011 0000    20471.46 
 1                1                404330.*         11DEC2011 1200    20820.52 
 1                1                404330.*         12DEC2011 0000    21142.87 
 1                1                404330.*         12DEC2011 1200    21457.64 
 1                1                404330.*         13DEC2011 0000    21768.81 
 1                1                404330.*         13DEC2011 1200    22022.11 
 1                1                404330.*         14DEC2011 0000    22219.61 
 1                1                404330.*         14DEC2011 1200    22362.78 
 1                1                404330.*         15DEC2011 0000    22463.02 
 1                1                404330.*         15DEC2011 1200    22604.22 
 1                1                404330.*         16DEC2011 0000    22788.17 
 1                1                404330.*         16DEC2011 1200    22944.52 
 1                1                404330.*         17DEC2011 0000    23071.25 
 1                1                404330.*         17DEC2011 1200    23200.31 
 1                1                404330.*         18DEC2011 0000    23333.86 
 1                1                404330.*         18DEC2011 1200    23440.29 
 1                1                404330.*         19DEC2011 0000    23522.28 
 1                1                404330.*         19DEC2011 1200    23612.42 
 1                1                404330.*         20DEC2011 0000    23712.19 
 1                1                404330.*         20DEC2011 1200    23818.39 
 1                1                404330.*         21DEC2011 0000    23929.25 
 1                1                404330.*         21DEC2011 1200    24019.99 
 1                1                404330.*         22DEC2011 0000    24092.68 
 1                1                404330.*         22DEC2011 1200    24160.30 
 1                1                404330.*         23DEC2011 0000    24225.70 
 1                1                404330.*         23DEC2011 1200    24321.79 
 1                1                404330.*         24DEC2011 0000    24443.97 
 1                1                404330.*         24DEC2011 1200    24556.63 
 1                1                404330.*         25DEC2011 0000    24658.74 
 1                1                404330.*         25DEC2011 1200    24759.10 
 1                1                404330.*         26DEC2011 0000    24859.05 
 1                1                404330.*         26DEC2011 1200    24996.59 
 1                1                404330.*         27DEC2011 0000    25167.03 
 1                1                404330.*         27DEC2011 1200    25238.47 
 1                1                404330.*         28DEC2011 0000    25220.39 
 1                1                404330.*         28DEC2011 1200    25129.45 
 1                1                404330.*         29DEC2011 0000    24985.10 
 1                1                404330.*         29DEC2011 1200    24826.40 
 1                1                404330.*         30DEC2011 0000    24660.27 
 1                1                404330.*         30DEC2011 1200    24503.43 
 1                1                404330.*         31DEC2011 0000    24355.53 
 1                1                404330.*         31DEC2011 1200    24186.54 
 1                1                404330.*         01JAN2012 0000    23998.16 
                                                                               
 1                1                160330.*         01JAN2011 0000     7900.40 
 1                1                160330.*         01JAN2011 1200     7924.46 
 1                1                160330.*         02JAN2011 0000     7963.75 
 1                1                160330.*         02JAN2011 1200     8003.00 
 1                1                160330.*         03JAN2011 0000     8040.04 
 1                1                160330.*         03JAN2011 1200     8038.82 
 1                1                160330.*         04JAN2011 0000     8008.82 
 1                1                160330.*         04JAN2011 1200     7976.28 
 1                1                160330.*         05JAN2011 0000     7940.86 
 1                1                160330.*         05JAN2011 1200     7891.17 
 1                1                160330.*         06JAN2011 0000     7832.98 
 1                1                160330.*         06JAN2011 1200     7798.37 
 1                1                160330.*         07JAN2011 0000     7773.07 
 1                1                160330.*         07JAN2011 1200     7726.85 
 1                1                160330.*         08JAN2011 0000     7669.01 
 1                1                160330.*         08JAN2011 1200     7585.22 
 1                1                160330.*         09JAN2011 0000     7493.97 
 1                1                160330.*         09JAN2011 1200     7436.81 
 1                1                160330.*         10JAN2011 0000     7408.22 
 1                1                160330.*         10JAN2011 1200     7444.40 
 1                1                160330.*         11JAN2011 0000     7522.54 
 1                1                160330.*         11JAN2011 1200     7624.65 
 1                1                160330.*         12JAN2011 0000     7754.91 
 1                1                160330.*         12JAN2011 1200     7899.21 
 1                1                160330.*         13JAN2011 0000     8064.39 
 1                1                160330.*         13JAN2011 1200     8256.45 
 1                1                160330.*         14JAN2011 0000     8475.82 
 1                1                160330.*         14JAN2011 1200     8721.18 
 1                1                160330.*         15JAN2011 0000     8985.45 
 1                1                160330.*         15JAN2011 1200     9245.69 
 1                1                160330.*         16JAN2011 0000     9485.67 
 1                1                160330.*         16JAN2011 1200     9695.91 
 1                1                160330.*         17JAN2011 0000     9871.75 
 1                1                160330.*         17JAN2011 1200    10008.53 
 1                1                160330.*         18JAN2011 0000    10100.66 
 1                1                160330.*         18JAN2011 1200    10153.22 
 1                1                160330.*         19JAN2011 0000    10172.17 
 1                1                160330.*         19JAN2011 1200    10147.73 
 1                1                160330.*         20JAN2011 0000    10089.34 
 1                1                160330.*         20JAN2011 1200    10017.62 
 1                1                160330.*         21JAN2011 0000     9928.60 
 1                1                160330.*         21JAN2011 1200     9798.15 
 1                1                160330.*         22JAN2011 0000     9635.06 
 1                1                160330.*         22JAN2011 1200     9484.35 
 1                1                160330.*         23JAN2011 0000     9339.66 
 1                1                160330.*         23JAN2011 1200     9157.35 
 1                1                160330.*         24JAN2011 0000     8955.05 
 1                1                160330.*         24JAN2011 1200     8774.54 
 1                1                160330.*         25JAN2011 0000     8611.93 
 1                1                160330.*         25JAN2011 1200     8484.35 
 1                1                160330.*         26JAN2011 0000     8382.69 
 1                1                160330.*         26JAN2011 1200     8292.49 
 1                1                160330.*         27JAN2011 0000     8217.16 
 1                1                160330.*         27JAN2011 1200     8144.51 
 1                1                160330.*         28JAN2011 0000     8079.84 
 1                1                160330.*         28JAN2011 1200     8032.01 
 1                1                160330.*         29JAN2011 0000     7993.78 
 1                1                160330.*         29JAN2011 1200     7947.05 
 1                1                160330.*         30JAN2011 0000     7894.11 
 1                1                160330.*         30JAN2011 1200     7834.56 
 1                1                160330.*         31JAN2011 0000     7773.09 
 1                1                160330.*         31JAN2011 1200     7711.32 
 1                1                160330.*         01FEB2011 0000     7650.40 
 1                1                160330.*         01FEB2011 1200     7605.46 
 1                1                160330.*         02FEB2011 0000     7570.08 
 1                1                160330.*         02FEB2011 1200     7536.43 
 1                1                160330.*         03FEB2011 0000     7508.55 
 1                1                160330.*         03FEB2011 1200     7469.14 
 1                1                160330.*         04FEB2011 0000     7429.42 
 1                1                160330.*         04FEB2011 1200     7442.87 
 1                1                160330.*         05FEB2011 0000     7482.94 
 1                1                160330.*         05FEB2011 1200     7507.54 
 1                1                160330.*         06FEB2011 0000     7530.83 
 1                1                160330.*         06FEB2011 1200     7546.33 
 1                1                160330.*         07FEB2011 0000     7566.00 
 1                1                160330.*         07FEB2011 1200     7655.03 
 1                1                160330.*         08FEB2011 0000     7770.81 
 1                1                160330.*         08FEB2011 1200     7840.09 
 1                1                160330.*         09FEB2011 0000     7882.07 
 1                1                160330.*         09FEB2011 1200     7904.24 
 1                1                160330.*         10FEB2011 0000     7917.78 
 1                1                160330.*         10FEB2011 1200     7975.75 
 1                1                160330.*         11FEB2011 0000     8058.11 
 1                1                160330.*         11FEB2011 1200     8135.70 
 1                1                160330.*         12FEB2011 0000     8229.79 
 1                1                160330.*         12FEB2011 1200     8373.08 
 1                1                160330.*         13FEB2011 0000     8557.03 
 1                1                160330.*         13FEB2011 1200     8735.42 
 1                1                160330.*         14FEB2011 0000     8909.68 
 1                1                160330.*         14FEB2011 1200     9104.29 
 1                1                160330.*         15FEB2011 0000     9302.91 
 1                1                160330.*         15FEB2011 1200     9473.89 
 1                1                160330.*         16FEB2011 0000     9616.26 
 1                1                160330.*         16FEB2011 1200     9729.32 
 1                1                160330.*         17FEB2011 0000     9812.39 
 1                1                160330.*         17FEB2011 1200     9866.74 
 1                1                160330.*         18FEB2011 0000     9884.39 
 1                1                160330.*         18FEB2011 1200     9868.09 
 1                1                160330.*         19FEB2011 0000     9825.88 
 1                1                160330.*         19FEB2011 1200     9746.51 
 1                1                160330.*         20FEB2011 0000     9643.20 
 1                1                160330.*         20FEB2011 1200     9538.28 
 1                1                160330.*         21FEB2011 0000     9431.54 
 1                1                160330.*         21FEB2011 1200     9341.05 
 1                1                160330.*         22FEB2011 0000     9257.45 
 1                1                160330.*         22FEB2011 1200     9168.07 
 1                1                160330.*         23FEB2011 0000     9069.09 
 1                1                160330.*         23FEB2011 1200     8940.55 
 1                1                160330.*         24FEB2011 0000     8792.68 
 1                1                160330.*         24FEB2011 1200     8644.91 
 1                1                160330.*         25FEB2011 0000     8504.50 
 1                1                160330.*         25FEB2011 1200     8402.84 
 1                1                160330.*         26FEB2011 0000     8345.88 
 1                1                160330.*         26FEB2011 1200     8309.50 
 1                1                160330.*         27FEB2011 0000     8317.17 
 1                1                160330.*         27FEB2011 1200     8373.70 
 1                1                160330.*         28FEB2011 0000     8492.73 
 1                1                160330.*         28FEB2011 1200     8762.20 
 1                1                160330.*         01MAR2011 0000     9140.94 
 1                1                160330.*         01MAR2011 1200     9530.95 
 1                1                160330.*         02MAR2011 0000     9956.51 
 1                1                160330.*         02MAR2011 1200    10443.31 
 1                1                160330.*         03MAR2011 0000    10971.72 
 1                1                160330.*         03MAR2011 1200    11546.83 
 1                1                160330.*         04MAR2011 0000    12159.39 
 1                1                160330.*         04MAR2011 1200    12781.91 
 1                1                160330.*         05MAR2011 0000    13403.88 
 1                1                160330.*         05MAR2011 1200    14041.25 
 1                1                160330.*         06MAR2011 0000    14709.95 
 1                1                160330.*         06MAR2011 1200    15410.26 
 1                1                160330.*         07MAR2011 0000    16098.62 
 1                1                160330.*         07MAR2011 1200    16727.25 
 1                1                160330.*         08MAR2011 0000    17285.63 
 1                1                160330.*         08MAR2011 1200    17786.16 
 1                1                160330.*         09MAR2011 0000    18275.51 
 1                1                160330.*         09MAR2011 1200    18801.24 
 1                1                160330.*         10MAR2011 0000    19376.39 
 1                1                160330.*         10MAR2011 1200    19977.60 
 1                1                160330.*         11MAR2011 0000    20555.23 
 1                1                160330.*         11MAR2011 1200    21091.86 
 1                1                160330.*         12MAR2011 0000    21571.89 
 1                1                160330.*         12MAR2011 1200    21982.75 
 1                1                160330.*         13MAR2011 0000    22333.22 
 1                1                160330.*         13MAR2011 1200    22637.53 
 1                1                160330.*         14MAR2011 0000    22913.73 
 1                1                160330.*         14MAR2011 1200    23173.98 
 1                1                160330.*         15MAR2011 0000    23386.80 
 1                1                160330.*         15MAR2011 1200    23540.23 
 1                1                160330.*         16MAR2011 0000    23676.89 
 1                1                160330.*         16MAR2011 1200    23818.75 
 1                1                160330.*         17MAR2011 0000    23969.80 
 1                1                160330.*         17MAR2011 1200    24124.23 
 1                1                160330.*         18MAR2011 0000    24245.18 
 1                1                160330.*         18MAR2011 1200    24330.26 
 1                1                160330.*         19MAR2011 0000    24424.27 
 1                1                160330.*         19MAR2011 1200    24541.29 
 1                1                160330.*         20MAR2011 0000    24670.42 
 1                1                160330.*         20MAR2011 1200    24805.78 
 1                1                160330.*         21MAR2011 0000    24951.43 
 1                1                160330.*         21MAR2011 1200    25108.09 
 1                1                160330.*         22MAR2011 0000    25239.90 
 1                1                160330.*         22MAR2011 1200    25334.06 
 1                1                160330.*         23MAR2011 0000    25425.75 
 1                1                160330.*         23MAR2011 1200    25534.66 
 1                1                160330.*         24MAR2011 0000    25656.18 
 1                1                160330.*         24MAR2011 1200    25779.55 
 1                1                160330.*         25MAR2011 0000    25906.05 
 1                1                160330.*         25MAR2011 1200    26038.93 
 1                1                160330.*         26MAR2011 0000    26177.02 
 1                1                160330.*         26MAR2011 1200    26318.46 
 1                1                160330.*         27MAR2011 0000    26452.87 
 1                1                160330.*         27MAR2011 1200    26577.88 
 1                1                160330.*         28MAR2011 0000    26706.96 
 1                1                160330.*         28MAR2011 1200    26840.45 
 1                1                160330.*         29MAR2011 0000    26928.08 
 1                1                160330.*         29MAR2011 1200    26986.85 
 1                1                160330.*         30MAR2011 0000    27059.67 
 1                1                160330.*         30MAR2011 1200    27115.63 
 1                1                160330.*         31MAR2011 0000    27166.16 
 1                1                160330.*         31MAR2011 1200    27257.35 
 1                1                160330.*         01APR2011 0000    27375.72 
 1                1                160330.*         01APR2011 1200    27485.13 
 1                1                160330.*         02APR2011 0000    27586.47 
 1                1                160330.*         02APR2011 1200    27679.94 
 1                1                160330.*         03APR2011 0000    27778.49 
 1                1                160330.*         03APR2011 1200    27889.93 
 1                1                160330.*         04APR2011 0000    27955.38 
 1                1                160330.*         04APR2011 1200    27954.89 
 1                1                160330.*         05APR2011 0000    27893.02 
 1                1                160330.*         05APR2011 1200    27779.04 
 1                1                160330.*         06APR2011 0000    27640.86 
 1                1                160330.*         06APR2011 1200    27495.07 
 1                1                160330.*         07APR2011 0000    27347.34 
 1                1                160330.*         07APR2011 1200    27199.60 
 1                1                160330.*         08APR2011 0000    27041.39 
 1                1                160330.*         08APR2011 1200    26869.12 
 1                1                160330.*         09APR2011 0000    26708.71 
 1                1                160330.*         09APR2011 1200    26567.60 
 1                1                160330.*         10APR2011 0000    26398.76 
 1                1                160330.*         10APR2011 1200    26186.89 
 1                1                160330.*         11APR2011 0000    25934.79 
 1                1                160330.*         11APR2011 1200    25654.90 
 1                1                160330.*         12APR2011 0000    25349.94 
 1                1                160330.*         12APR2011 1200    25012.39 
 1                1                160330.*         13APR2011 0000    24654.31 
 1                1                160330.*         13APR2011 1200    24296.14 
 1                1                160330.*         14APR2011 0000    23946.08 
 1                1                160330.*         14APR2011 1200    23596.27 
 1                1                160330.*         15APR2011 0000    23258.55 
 1                1                160330.*         15APR2011 1200    22943.15 
 1                1                160330.*         16APR2011 0000    22647.72 
 1                1                160330.*         16APR2011 1200    22369.01 
 1                1                160330.*         17APR2011 0000    22113.55 
 1                1                160330.*         17APR2011 1200    21879.98 
 1                1                160330.*         18APR2011 0000    21675.56 
 1                1                160330.*         18APR2011 1200    21506.45 
 1                1                160330.*         19APR2011 0000    21375.94 
 1                1                160330.*         19APR2011 1200    21282.76 
 1                1                160330.*         20APR2011 0000    21214.92 
 1                1                160330.*         20APR2011 1200    21164.01 
 1                1                160330.*         21APR2011 0000    21137.38 
 1                1                160330.*         21APR2011 1200    21132.22 
 1                1                160330.*         22APR2011 0000    21143.22 
 1                1                160330.*         22APR2011 1200    21170.70 
 1                1                160330.*         23APR2011 0000    21219.43 
 1                1                160330.*         23APR2011 1200    21288.40 
 1                1                160330.*         24APR2011 0000    21365.97 
 1                1                160330.*         24APR2011 1200    21440.59 
 1                1                160330.*         25APR2011 0000    21525.35 
 1                1                160330.*         25APR2011 1200    21636.35 
 1                1                160330.*         26APR2011 0000    21784.45 
 1                1                160330.*         26APR2011 1200    21964.40 
 1                1                160330.*         27APR2011 0000    22162.13 
 1                1                160330.*         27APR2011 1200    22381.96 
 1                1                160330.*         28APR2011 0000    22611.02 
 1                1                160330.*         28APR2011 1200    22828.58 
 1                1                160330.*         29APR2011 0000    23051.48 
 1                1                160330.*         29APR2011 1200    23294.71 
 1                1                160330.*         30APR2011 0000    23554.86 
 1                1                160330.*         30APR2011 1200    23834.83 
 1                1                160330.*         01MAY2011 0000    24158.92 
 1                1                160330.*         01MAY2011 1200    24535.87 
 1                1                160330.*         02MAY2011 0000    24976.96 
 1                1                160330.*         02MAY2011 1200    25489.39 
 1                1                160330.*         03MAY2011 0000    26073.36 
 1                1                160330.*         03MAY2011 1200    26729.16 
 1                1                160330.*         04MAY2011 0000    27379.07 
 1                1                160330.*         04MAY2011 1200    27975.64 
 1                1                160330.*         05MAY2011 0000    28561.19 
 1                1                160330.*         05MAY2011 1200    29158.11 
 1                1                160330.*         06MAY2011 0000    29736.20 
 1                1                160330.*         06MAY2011 1200    30290.50 
 1                1                160330.*         07MAY2011 0000    30849.76 
 1                1                160330.*         07MAY2011 1200    31432.01 
 1                1                160330.*         08MAY2011 0000    32063.05 
 1                1                160330.*         08MAY2011 1200    32619.56 
 1                1                160330.*         09MAY2011 0000    33157.58 
 1                1                160330.*         09MAY2011 1200    33697.50 
 1                1                160330.*         10MAY2011 0000    34165.83 
 1                1                160330.*         10MAY2011 1200    34542.02 
 1                1                160330.*         11MAY2011 0000    34834.42 
 1                1                160330.*         11MAY2011 1200    34893.27 
 1                1                160330.*         12MAY2011 0000    34779.66 
 1                1                160330.*         12MAY2011 1200    34529.16 
 1                1                160330.*         13MAY2011 0000    34166.14 
 1                1                160330.*         13MAY2011 1200    34004.14 
 1                1                160330.*         14MAY2011 0000    33917.86 
 1                1                160330.*         14MAY2011 1200    33698.52 
 1                1                160330.*         15MAY2011 0000    33271.08 
 1                1                160330.*         15MAY2011 1200    32720.94 
 1                1                160330.*         16MAY2011 0000    32060.79 
 1                1                160330.*         16MAY2011 1200    31401.91 
 1                1                160330.*         17MAY2011 0000    30886.29 
 1                1                160330.*         17MAY2011 1200    30552.32 
 1                1                160330.*         18MAY2011 0000    30368.94 
 1                1                160330.*         18MAY2011 1200    30258.31 
 1                1                160330.*         19MAY2011 0000    30331.67 
 1                1                160330.*         19MAY2011 1200    30654.71 
 1                1                160330.*         20MAY2011 0000    31016.69 
 1                1                160330.*         20MAY2011 1200    31270.83 
 1                1                160330.*         21MAY2011 0000    31439.51 
 1                1                160330.*         21MAY2011 1200    31568.67 
 1                1                160330.*         22MAY2011 0000    31656.03 
 1                1                160330.*         22MAY2011 1200    31728.43 
 1                1                160330.*         23MAY2011 0000    31759.78 
 1                1                160330.*         23MAY2011 1200    31788.58 
 1                1                160330.*         24MAY2011 0000    31836.88 
 1                1                160330.*         24MAY2011 1200    31815.34 
 1                1                160330.*         25MAY2011 0000    31752.33 
 1                1                160330.*         25MAY2011 1200    31760.26 
 1                1                160330.*         26MAY2011 0000    31828.67 
 1                1                160330.*         26MAY2011 1200    31864.89 
 1                1                160330.*         27MAY2011 0000    31877.66 
 1                1                160330.*         27MAY2011 1200    31897.71 
 1                1                160330.*         28MAY2011 0000    31911.36 
 1                1                160330.*         28MAY2011 1200    31995.63 
 1                1                160330.*         29MAY2011 0000    32077.52 
 1                1                160330.*         29MAY2011 1200    32002.00 
 1                1                160330.*         30MAY2011 0000    31854.30 
 1                1                160330.*         30MAY2011 1200    31734.97 
 1                1                160330.*         31MAY2011 0000    31623.15 
 1                1                160330.*         31MAY2011 1200    31500.57 
 1                1                160330.*         01JUN2011 0000    31401.09 
 1                1                160330.*         01JUN2011 1200    31328.94 
 1                1                160330.*         02JUN2011 0000    31267.94 
 1                1                160330.*         02JUN2011 1200    31222.30 
 1                1                160330.*         03JUN2011 0000    31186.30 
 1                1                160330.*         03JUN2011 1200    31207.40 
 1                1                160330.*         04JUN2011 0000    31245.04 
 1                1                160330.*         04JUN2011 1200    31274.82 
 1                1                160330.*         05JUN2011 0000    31314.95 
 1                1                160330.*         05JUN2011 1200    31367.42 
 1                1                160330.*         06JUN2011 0000    31384.21 
 1                1                160330.*         06JUN2011 1200    31337.66 
 1                1                160330.*         07JUN2011 0000    31266.55 
 1                1                160330.*         07JUN2011 1200    31204.23 
 1                1                160330.*         08JUN2011 0000    31120.38 
 1                1                160330.*         08JUN2011 1200    30980.33 
 1                1                160330.*         09JUN2011 0000    30825.27 
 1                1                160330.*         09JUN2011 1200    30678.10 
 1                1                160330.*         10JUN2011 0000    30522.02 
 1                1                160330.*         10JUN2011 1200    30365.06 
 1                1                160330.*         11JUN2011 0000    30209.26 
 1                1                160330.*         11JUN2011 1200    30046.30 
 1                1                160330.*         12JUN2011 0000    29836.84 
 1                1                160330.*         12JUN2011 1200    29572.70 
