Profile Output Table - Standard Table 1
HEC-RAS  Plan: Plan 04  Locations: User Defined 
                                                                                     
# Rivers            = 1 
# Hydraulic Reaches = 1 
# River Stations    = 3 
# Plans             = 1 
# Profiles          = 366 

 River            Reach            River Sta        Profile            Q Total 
                                                                        (m3/s) 
                                                                                     
 Missouri         1                39912            04MAY2008 0000     4149.94 
 Missouri         1                39912            05MAY2008 0000     4248.79 
 Missouri         1                39912            06MAY2008 0000     4176.32 
 Missouri         1                39912            07MAY2008 0000     3827.65 
 Missouri         1                39912            08MAY2008 0000     3634.96 
 Missouri         1                39912            09MAY2008 0000     4142.24 
 Missouri         1                39912            10MAY2008 0000     4349.37 
 Missouri         1                39912            11MAY2008 0000     4291.33 
 Missouri         1                39912            12MAY2008 0000     4476.84 
 Missouri         1                39912            13MAY2008 0000     4806.57 
 Missouri         1                39912            14MAY2008 0000     4964.86 
 Missouri         1                39912            15MAY2008 0000     4715.38 
 Missouri         1                39912            16MAY2008 0000     4340.31 
 Missouri         1                39912            17MAY2008 0000     3979.98 
 Missouri         1                39912            18MAY2008 0000     3750.46 
 Missouri         1                39912            19MAY2008 0000     3626.63 
 Missouri         1                39912            20MAY2008 0000     3491.03 
 Missouri         1                39912            21MAY2008 0000     3318.90 
 Missouri         1                39912            22MAY2008 0000     3165.06 
 Missouri         1                39912            23MAY2008 0000     3059.45 
 Missouri         1                39912            24MAY2008 0000     2957.57 
 Missouri         1                39912            25MAY2008 0000     2891.98 
 Missouri         1                39912            26MAY2008 0000     3006.30 
 Missouri         1                39912            27MAY2008 0000     3581.51 
 Missouri         1                39912            28MAY2008 0000     4318.85 
 Missouri         1                39912            29MAY2008 0000     4280.82 
 Missouri         1                39912            30MAY2008 0000     4156.12 
 Missouri         1                39912            31MAY2008 0000     4073.36 
 Missouri         1                39912            01JUN2008 0000     3976.91 
 Missouri         1                39912            02JUN2008 0000     4058.04 
 Missouri         1                39912            03JUN2008 0000     4472.33 
 Missouri         1                39912            04JUN2008 0000     4982.13 
 Missouri         1                39912            05JUN2008 0000     5148.20 
 Missouri         1                39912            06JUN2008 0000     5461.74 
 Missouri         1                39912            07JUN2008 0000     5850.59 
 Missouri         1                39912            08JUN2008 0000     5860.53 
 Missouri         1                39912            09JUN2008 0000     6166.12 
 Missouri         1                39912            10JUN2008 0000     6664.72 
 Missouri         1                39912            11JUN2008 0000     7030.37 
 Missouri         1                39912            12JUN2008 0000     7169.85 
 Missouri         1                39912            13JUN2008 0000     7193.31 
 Missouri         1                39912            14JUN2008 0000     7246.52 
 Missouri         1                39912            15JUN2008 0000     7366.71 
 Missouri         1                39912            16JUN2008 0000     7404.82 
 Missouri         1                39912            17JUN2008 0000     7595.18 
 Missouri         1                39912            18JUN2008 0000     7841.65 
 Missouri         1                39912            19JUN2008 0000     7781.91 
 Missouri         1                39912            20JUN2008 0000     7563.47 
 Missouri         1                39912            21JUN2008 0000     7150.11 
 Missouri         1                39912            22JUN2008 0000     6780.17 
 Missouri         1                39912            23JUN2008 0000     6660.45 
 Missouri         1                39912            24JUN2008 0000     6490.85 
 Missouri         1                39912            25JUN2008 0000     6152.26 
 Missouri         1                39912            26JUN2008 0000     5924.90 
 Missouri         1                39912            27JUN2008 0000     6064.00 
 Missouri         1                39912            28JUN2008 0000     6423.13 
 Missouri         1                39912            29JUN2008 0000     6838.29 
 Missouri         1                39912            30JUN2008 0000     7174.49 
 Missouri         1                39912            01JUL2008 0000     7365.10 
 Missouri         1                39912            02JUL2008 0000     7357.73 
 Missouri         1                39912            03JUL2008 0000     7220.67 
 Missouri         1                39912            04JUL2008 0000     7251.93 
 Missouri         1                39912            05JUL2008 0000     7181.38 
 Missouri         1                39912            06JUL2008 0000     6714.72 
 Missouri         1                39912            07JUL2008 0000     5899.97 
 Missouri         1                39912            08JUL2008 0000     5134.30 
 Missouri         1                39912            09JUL2008 0000     4582.33 
 Missouri         1                39912            10JUL2008 0000     4354.04 
 Missouri         1                39912            11JUL2008 0000     4375.53 
 Missouri         1                39912            12JUL2008 0000     4257.16 
 Missouri         1                39912            13JUL2008 0000     4096.36 
 Missouri         1                39912            14JUL2008 0000     4078.48 
 Missouri         1                39912            15JUL2008 0000     3986.74 
 Missouri         1                39912            16JUL2008 0000     3778.53 
 Missouri         1                39912            17JUL2008 0000     3587.55 
 Missouri         1                39912            18JUL2008 0000     3455.15 
 Missouri         1                39912            19JUL2008 0000     3316.46 
 Missouri         1                39912            20JUL2008 0000     3140.87 
 Missouri         1                39912            21JUL2008 0000     2992.04 
 Missouri         1                39912            22JUL2008 0000     3010.05 
 Missouri         1                39912            23JUL2008 0000     3283.87 
 Missouri         1                39912            24JUL2008 0000     3637.65 
 Missouri         1                39912            25JUL2008 0000     3565.50 
 Missouri         1                39912            26JUL2008 0000     3601.10 
 Missouri         1                39912            27JUL2008 0000     4222.96 
 Missouri         1                39912            28JUL2008 0000     4788.05 
 Missouri         1                39912            29JUL2008 0000     5549.17 
 Missouri         1                39912            30JUL2008 0000     6136.62 
 Missouri         1                39912            31JUL2008 0000     6538.28 
 Missouri         1                39912            01AUG2008 0000     7161.60 
 Missouri         1                39912            02AUG2008 0000     7024.27 
 Missouri         1                39912            03AUG2008 0000     6401.94 
 Missouri         1                39912            04AUG2008 0000     5448.16 
 Missouri         1                39912            05AUG2008 0000     4364.05 
 Missouri         1                39912            06AUG2008 0000     3540.88 
 Missouri         1                39912            07AUG2008 0000     3125.46 
 Missouri         1                39912            08AUG2008 0000     2865.63 
 Missouri         1                39912            09AUG2008 0000     2663.95 
 Missouri         1                39912            10AUG2008 0000     2472.85 
 Missouri         1                39912            11AUG2008 0000     2316.08 
 Missouri         1                39912            12AUG2008 0000     2130.00 
 Missouri         1                39912            13AUG2008 0000     1958.72 
 Missouri         1                39912            14AUG2008 0000     1906.37 
 Missouri         1                39912            15AUG2008 0000     1862.62 
 Missouri         1                39912            16AUG2008 0000     1799.53 
 Missouri         1                39912            17AUG2008 0000     1806.95 
 Missouri         1                39912            18AUG2008 0000     1807.18 
 Missouri         1                39912            19AUG2008 0000     1789.95 
 Missouri         1                39912            20AUG2008 0000     1774.39 
 Missouri         1                39912            21AUG2008 0000     1758.94 
 Missouri         1                39912            22AUG2008 0000     1737.93 
 Missouri         1                39912            23AUG2008 0000     1747.66 
 Missouri         1                39912            24AUG2008 0000     1760.89 
 Missouri         1                39912            25AUG2008 0000     1719.12 
 Missouri         1                39912            26AUG2008 0000     1645.40 
 Missouri         1                39912            27AUG2008 0000     1592.17 
 Missouri         1                39912            28AUG2008 0000     1595.33 
 Missouri         1                39912            29AUG2008 0000     1568.18 
 Missouri         1                39912            30AUG2008 0000     1608.56 
 Missouri         1                39912            31AUG2008 0000     1640.07 
 Missouri         1                39912            01SEP2008 0000     1581.38 
 Missouri         1                39912            02SEP2008 0000     1509.15 
 Missouri         1                39912            03SEP2008 0000     1458.46 
 Missouri         1                39912            04SEP2008 0000     1592.27 
 Missouri         1                39912            05SEP2008 0000     2610.72 
 Missouri         1                39912            06SEP2008 0000     4105.97 
 Missouri         1                39912            07SEP2008 0000     3873.45 
 Missouri         1                39912            08SEP2008 0000     3050.08 
 Missouri         1                39912            09SEP2008 0000     2350.11 
 Missouri         1                39912            10SEP2008 0000     1944.91 
 Missouri         1                39912            11SEP2008 0000     1975.24 
 Missouri         1                39912            12SEP2008 0000     2213.63 
 Missouri         1                39912            13SEP2008 0000     2333.10 
 Missouri         1                39912            14SEP2008 0000     4268.43 
 Missouri         1                39912            15SEP2008 0000     6982.80 
 Missouri         1                39912            16SEP2008 0000     9220.41 
 Missouri         1                39912            17SEP2008 0000     9234.85 
 Missouri         1                39912            18SEP2008 0000     8636.53 
 Missouri         1                39912            19SEP2008 0000     7928.76 
 Missouri         1                39912            20SEP2008 0000     6744.63 
 Missouri         1                39912            21SEP2008 0000     5312.35 
 Missouri         1                39912            22SEP2008 0000     4156.04 
 Missouri         1                39912            23SEP2008 0000     3305.19 
 Missouri         1                39912            24SEP2008 0000     2715.08 
 Missouri         1                39912            25SEP2008 0000     2299.89 
 Missouri         1                39912            26SEP2008 0000     2069.56 
 Missouri         1                39912            27SEP2008 0000     1962.69 
 Missouri         1                39912            28SEP2008 0000     1955.10 
 Missouri         1                39912            29SEP2008 0000     1987.44 
 Missouri         1                39912            30SEP2008 0000     1939.11 
 Missouri         1                39912            01OCT2008 0000     1848.89 
 Missouri         1                39912            02OCT2008 0000     1733.55 
 Missouri         1                39912            03OCT2008 0000     1693.78 
 Missouri         1                39912            04OCT2008 0000     1657.93 
 Missouri         1                39912            05OCT2008 0000     1654.25 
 Missouri         1                39912            06OCT2008 0000     1553.73 
 Missouri         1                39912            07OCT2008 0000     1584.49 
 Missouri         1                39912            08OCT2008 0000     1585.20 
 Missouri         1                39912            09OCT2008 0000     1587.16 
 Missouri         1                39912            10OCT2008 0000     1496.62 
 Missouri         1                39912            11OCT2008 0000     1465.93 
 Missouri         1                39912            12OCT2008 0000     1537.62 
 Missouri         1                39912            13OCT2008 0000     1559.10 
 Missouri         1                39912            14OCT2008 0000     1490.10 
 Missouri         1                39912            15OCT2008 0000     1488.48 
 Missouri         1                39912            16OCT2008 0000     1725.00 
 Missouri         1                39912            17OCT2008 0000     1825.57 
 Missouri         1                39912            18OCT2008 0000     1835.02 
 Missouri         1                39912            19OCT2008 0000     1837.74 
 Missouri         1                39912            20OCT2008 0000     1777.31 
 Missouri         1                39912            21OCT2008 0000     1741.84 
 Missouri         1                39912            22OCT2008 0000     1945.13 
 Missouri         1                39912            23OCT2008 0000     2147.48 
 Missouri         1                39912            24OCT2008 0000     2266.18 
 Missouri         1                39912            25OCT2008 0000     2863.61 
 Missouri         1                39912            26OCT2008 0000     3285.85 
 Missouri         1                39912            27OCT2008 0000     3411.60 
 Missouri         1                39912            28OCT2008 0000     3232.95 
 Missouri         1                39912            29OCT2008 0000     2986.76 
 Missouri         1                39912            30OCT2008 0000     2791.94 
 Missouri         1                39912            31OCT2008 0000     2641.38 
 Missouri         1                39912            01NOV2008 0000     2525.14 
 Missouri         1                39912            02NOV2008 0000     2269.01 
 Missouri         1                39912            03NOV2008 0000     2088.85 
 Missouri         1                39912            04NOV2008 0000     2052.10 
 Missouri         1                39912            05NOV2008 0000     1984.27 
 Missouri         1                39912            06NOV2008 0000     1903.98 
 Missouri         1                39912            07NOV2008 0000     1880.03 
 Missouri         1                39912            08NOV2008 0000     2347.45 
 Missouri         1                39912            09NOV2008 0000     2672.32 
 Missouri         1                39912            10NOV2008 0000     2555.02 
 Missouri         1                39912            11NOV2008 0000     2393.56 
 Missouri         1                39912            12NOV2008 0000     2355.22 
 Missouri         1                39912            13NOV2008 0000     2286.14 
 Missouri         1                39912            14NOV2008 0000     2159.03 
 Missouri         1                39912            15NOV2008 0000     2064.01 
 Missouri         1                39912            16NOV2008 0000     1970.26 
 Missouri         1                39912            17NOV2008 0000     1926.17 
 Missouri         1                39912            18NOV2008 0000     2087.82 
 Missouri         1                39912            19NOV2008 0000     2203.36 
 Missouri         1                39912            20NOV2008 0000     2159.94 
 Missouri         1                39912            21NOV2008 0000     2145.03 
 Missouri         1                39912            22NOV2008 0000     1992.25 
 Missouri         1                39912            23NOV2008 0000     1828.15 
 Missouri         1                39912            24NOV2008 0000     1764.31 
 Missouri         1                39912            25NOV2008 0000     1723.62 
 Missouri         1                39912            26NOV2008 0000     1684.71 
 Missouri         1                39912            27NOV2008 0000     1653.38 
 Missouri         1                39912            28NOV2008 0000     1552.36 
 Missouri         1                39912            29NOV2008 0000     1515.03 
 Missouri         1                39912            30NOV2008 0000     1530.82 
 Missouri         1                39912            01DEC2008 0000     1534.29 
 Missouri         1                39912            02DEC2008 0000     1539.57 
 Missouri         1                39912            03DEC2008 0000     1553.84 
 Missouri         1                39912            04DEC2008 0000     1488.17 
 Missouri         1                39912            05DEC2008 0000     1459.24 
 Missouri         1                39912            06DEC2008 0000     1403.98 
 Missouri         1                39912            07DEC2008 0000     1339.71 
 Missouri         1                39912            08DEC2008 0000     1317.66 
 Missouri         1                39912            09DEC2008 0000     1305.02 
 Missouri         1                39912            10DEC2008 0000     1357.37 
 Missouri         1                39912            11DEC2008 0000     1378.25 
 Missouri         1                39912            12DEC2008 0000     1300.80 
 Missouri         1                39912            13DEC2008 0000     1428.69 
 Missouri         1                39912            14DEC2008 0000     1380.35 
 Missouri         1                39912            15DEC2008 0000     1427.10 
 Missouri         1                39912            16DEC2008 0000     1420.01 
 Missouri         1                39912            17DEC2008 0000     1189.29 
 Missouri         1                39912            18DEC2008 0000     1301.79 
 Missouri         1                39912            19DEC2008 0000     1314.47 
 Missouri         1                39912            20DEC2008 0000     1401.70 
 Missouri         1                39912            21DEC2008 0000     1398.63 
 Missouri         1                39912            22DEC2008 0000     1703.26 
 Missouri         1                39912            23DEC2008 0000     1917.18 
 Missouri         1                39912            24DEC2008 0000     1810.57 
 Missouri         1                39912            25DEC2008 0000     1731.48 
 Missouri         1                39912            26DEC2008 0000     1619.57 
 Missouri         1                39912            27DEC2008 0000     1671.58 
 Missouri         1                39912            28DEC2008 0000     3475.48 
 Missouri         1                39912            29DEC2008 0000     4474.92 
 Missouri         1                39912            30DEC2008 0000     4632.38 
 Missouri         1                39912            31DEC2008 0000     4299.16 
                                                                               
 Mississippi      3                111687           01JAN2008 0000     3944.48 
 Mississippi      3                111687           02JAN2008 0000     3944.40 
 Mississippi      3                111687           03JAN2008 0000     3857.43 
 Mississippi      3                111687           04JAN2008 0000     3770.20 
 Mississippi      3                111687           05JAN2008 0000     3886.91 
 Mississippi      3                111687           06JAN2008 0000     3825.24 
 Mississippi      3                111687           07JAN2008 0000     3897.44 
 Mississippi      3                111687           08JAN2008 0000     5020.91 
 Mississippi      3                111687           09JAN2008 0000     7515.30 
 Mississippi      3                111687           10JAN2008 0000     7637.83 
 Mississippi      3                111687           11JAN2008 0000     7945.65 
 Mississippi      3                111687           12JAN2008 0000     7785.33 
 Mississippi      3                111687           13JAN2008 0000     7206.33 
 Mississippi      3                111687           14JAN2008 0000     6790.13 
 Mississippi      3                111687           15JAN2008 0000     6329.59 
 Mississippi      3                111687           16JAN2008 0000     5775.20 
 Mississippi      3                111687           17JAN2008 0000     5385.53 
 Mississippi      3                111687           18JAN2008 0000     5142.48 
 Mississippi      3                111687           19JAN2008 0000     4735.17 
 Mississippi      3                111687           20JAN2008 0000     4115.64 
 Mississippi      3                111687           21JAN2008 0000     3792.47 
 Mississippi      3                111687           22JAN2008 0000     4169.93 
 Mississippi      3                111687           23JAN2008 0000     4363.34 
 Mississippi      3                111687           24JAN2008 0000     4391.64 
 Mississippi      3                111687           25JAN2008 0000     4514.31 
 Mississippi      3                111687           26JAN2008 0000     4538.71 
 Mississippi      3                111687           27JAN2008 0000     4454.13 
 Mississippi      3                111687           28JAN2008 0000     4356.96 
 Mississippi      3                111687           29JAN2008 0000     4238.45 
 Mississippi      3                111687           30JAN2008 0000     4222.34 
 Mississippi      3                111687           31JAN2008 0000     4164.87 
 Mississippi      3                111687           01FEB2008 0000     4423.19 
 Mississippi      3                111687           02FEB2008 0000     4672.69 
 Mississippi      3                111687           03FEB2008 0000     4876.30 
 Mississippi      3                111687           04FEB2008 0000     4791.90 
 Mississippi      3                111687           05FEB2008 0000     4647.98 
 Mississippi      3                111687           06FEB2008 0000     5521.96 
 Mississippi      3                111687           07FEB2008 0000     5897.55 
 Mississippi      3                111687           08FEB2008 0000     5985.44 
 Mississippi      3                111687           09FEB2008 0000     5740.25 
 Mississippi      3                111687           10FEB2008 0000     5247.92 
 Mississippi      3                111687           11FEB2008 0000     4951.03 
 Mississippi      3                111687           12FEB2008 0000     4951.07 
 Mississippi      3                111687           13FEB2008 0000     4898.19 
 Mississippi      3                111687           14FEB2008 0000     4911.61 
 Mississippi      3                111687           15FEB2008 0000     4716.47 
 Mississippi      3                111687           16FEB2008 0000     4554.62 
 Mississippi      3                111687           17FEB2008 0000     4636.39 
 Mississippi      3                111687           18FEB2008 0000     6382.92 
 Mississippi      3                111687           19FEB2008 0000     7781.93 
 Mississippi      3                111687           20FEB2008 0000     7475.76 
 Mississippi      3                111687           21FEB2008 0000     6595.96 
 Mississippi      3                111687           22FEB2008 0000     6037.02 
 Mississippi      3                111687           23FEB2008 0000     5757.87 
 Mississippi      3                111687           24FEB2008 0000     5540.45 
 Mississippi      3                111687           25FEB2008 0000     5321.88 
 Mississippi      3                111687           26FEB2008 0000     5130.21 
 Mississippi      3                111687           27FEB2008 0000     5175.08 
 Mississippi      3                111687           28FEB2008 0000     5247.60 
 Mississippi      3                111687           29FEB2008 0000     4998.00 
 Mississippi      3                111687           01MAR2008 0000     4872.21 
 Mississippi      3                111687           02MAR2008 0000     5008.78 
 Mississippi      3                111687           03MAR2008 0000     6495.19 
 Mississippi      3                111687           04MAR2008 0000    11752.94 
 Mississippi      3                111687           05MAR2008 0000    14118.07 
 Mississippi      3                111687           06MAR2008 0000    13771.55 
 Mississippi      3                111687           07MAR2008 0000    12943.77 
 Mississippi      3                111687           08MAR2008 0000    12304.39 
 Mississippi      3                111687           09MAR2008 0000    11229.08 
 Mississippi      3                111687           10MAR2008 0000     9498.23 
 Mississippi      3                111687           11MAR2008 0000     8575.32 
 Mississippi      3                111687           12MAR2008 0000     7683.92 
 Mississippi      3                111687           13MAR2008 0000     6860.83 
 Mississippi      3                111687           14MAR2008 0000     7301.94 
 Mississippi      3                111687           15MAR2008 0000     8066.49 
 Mississippi      3                111687           16MAR2008 0000     9210.70 
 Mississippi      3                111687           17MAR2008 0000     9875.19 
 Mississippi      3                111687           18MAR2008 0000    10377.48 
 Mississippi      3                111687           19MAR2008 0000    11198.53 
 Mississippi      3                111687           20MAR2008 0000    12803.74 
 Mississippi      3                111687           21MAR2008 0000    13493.35 
 Mississippi      3                111687           22MAR2008 0000    13454.57 
 Mississippi      3                111687           23MAR2008 0000    13477.21 
 Mississippi      3                111687           24MAR2008 0000    13164.02 
 Mississippi      3                111687           25MAR2008 0000    12367.15 
 Mississippi      3                111687           26MAR2008 0000    11327.36 
 Mississippi      3                111687           27MAR2008 0000    10363.80 
 Mississippi      3                111687           28MAR2008 0000     9627.83 
 Mississippi      3                111687           29MAR2008 0000     9107.80 
 Mississippi      3                111687           30MAR2008 0000     8717.40 
 Mississippi      3                111687           31MAR2008 0000     8425.90 
 Mississippi      3                111687           01APR2008 0000     8398.81 
 Mississippi      3                111687           02APR2008 0000     8939.78 
 Mississippi      3                111687           03APR2008 0000     9277.49 
 Mississippi      3                111687           04APR2008 0000     9311.89 
 Mississippi      3                111687           05APR2008 0000     9519.61 
 Mississippi      3                111687           06APR2008 0000     9672.38 
 Mississippi      3                111687           07APR2008 0000     9686.28 
 Mississippi      3                111687           08APR2008 0000     9646.46 
 Mississippi      3                111687           09APR2008 0000     9592.42 
 Mississippi      3                111687           10APR2008 0000     9676.69 
 Mississippi      3                111687           11APR2008 0000    10767.13 
 Mississippi      3                111687           12APR2008 0000    13094.79 
 Mississippi      3                111687           13APR2008 0000    14330.34 
 Mississippi      3                111687           14APR2008 0000    14410.28 
 Mississippi      3                111687           15APR2008 0000    14061.53 
 Mississippi      3                111687           16APR2008 0000    13778.32 
 Mississippi      3                111687           17APR2008 0000    13397.52 
 Mississippi      3                111687           18APR2008 0000    12950.26 
 Mississippi      3                111687           19APR2008 0000    12606.59 
 Mississippi      3                111687           20APR2008 0000    12467.43 
 Mississippi      3                111687           21APR2008 0000    12906.41 
 Mississippi      3                111687           22APR2008 0000    13500.68 
 Mississippi      3                111687           23APR2008 0000    13745.83 
 Mississippi      3                111687           24APR2008 0000    13816.94 
 Mississippi      3                111687           25APR2008 0000    13847.99 
 Mississippi      3                111687           26APR2008 0000    14130.32 
 Mississippi      3                111687           27APR2008 0000    14533.68 
 Mississippi      3                111687           28APR2008 0000    14712.13 
 Mississippi      3                111687           29APR2008 0000    14679.64 
 Mississippi      3                111687           30APR2008 0000    14536.57 
 Mississippi      3                111687           01MAY2008 0000    14271.87 
 Mississippi      3                111687           02MAY2008 0000    13951.24 
 Mississippi      3                111687           03MAY2008 0000    13758.46 
 Mississippi      3                111687           04MAY2008 0000    13832.61 
 Mississippi      3                111687           05MAY2008 0000    14061.05 
 Mississippi      3                111687           06MAY2008 0000    14167.57 
 Mississippi      3                111687           07MAY2008 0000    13927.56 
 Mississippi      3                111687           08MAY2008 0000    13482.59 
 Mississippi      3                111687           09MAY2008 0000    13403.35 
 Mississippi      3                111687           10MAY2008 0000    13345.09 
 Mississippi      3                111687           11MAY2008 0000    13083.47 
 Mississippi      3                111687           12MAY2008 0000    12948.12 
 Mississippi      3                111687           13MAY2008 0000    13130.53 
 Mississippi      3                111687           14MAY2008 0000    13596.82 
 Mississippi      3                111687           15MAY2008 0000    13756.80 
 Mississippi      3                111687           16MAY2008 0000    13532.58 
 Mississippi      3                111687           17MAY2008 0000    13155.10 
 Mississippi      3                111687           18MAY2008 0000    12803.56 
 Mississippi      3                111687           19MAY2008 0000    12508.48 
 Mississippi      3                111687           20MAY2008 0000    12194.52 
 Mississippi      3                111687           21MAY2008 0000    11816.47 
 Mississippi      3                111687           22MAY2008 0000    11372.13 
 Mississippi      3                111687           23MAY2008 0000    10913.98 
 Mississippi      3                111687           24MAY2008 0000    10444.07 
 Mississippi      3                111687           25MAY2008 0000    10004.69 
 Mississippi      3                111687           26MAY2008 0000     9673.44 
 Mississippi      3                111687           27MAY2008 0000     9697.23 
 Mississippi      3                111687           28MAY2008 0000    10074.79 
 Mississippi      3                111687           29MAY2008 0000    10127.85 
 Mississippi      3                111687           30MAY2008 0000    10017.78 
 Mississippi      3                111687           31MAY2008 0000     9938.51 
 Mississippi      3                111687           01JUN2008 0000     9858.33 
 Mississippi      3                111687           02JUN2008 0000     9812.76 
 Mississippi      3                111687           03JUN2008 0000    10047.46 
 Mississippi      3                111687           04JUN2008 0000    10691.57 
 Mississippi      3                111687           05JUN2008 0000    11681.04 
 Mississippi      3                111687           06JUN2008 0000    12775.01 
 Mississippi      3                111687           07JUN2008 0000    13688.01 
 Mississippi      3                111687           08JUN2008 0000    13973.36 
 Mississippi      3                111687           09JUN2008 0000    14126.37 
 Mississippi      3                111687           10JUN2008 0000    14528.43 
 Mississippi      3                111687           11JUN2008 0000    15185.84 
 Mississippi      3                111687           12JUN2008 0000    15848.10 
 Mississippi      3                111687           13JUN2008 0000    16285.40 
 Mississippi      3                111687           14JUN2008 0000    16704.49 
 Mississippi      3                111687           15JUN2008 0000    17549.82 
 Mississippi      3                111687           16JUN2008 0000    18947.47 
 Mississippi      3                111687           17JUN2008 0000    20223.22 
 Mississippi      3                111687           18JUN2008 0000    21073.76 
 Mississippi      3                111687           19JUN2008 0000    21795.00 
 Mississippi      3                111687           20JUN2008 0000    21505.14 
 Mississippi      3                111687           21JUN2008 0000    20751.95 
 Mississippi      3                111687           22JUN2008 0000    20535.48 
 Mississippi      3                111687           23JUN2008 0000    20703.24 
 Mississippi      3                111687           24JUN2008 0000    20755.45 
 Mississippi      3                111687           25JUN2008 0000    20424.91 
 Mississippi      3                111687           26JUN2008 0000    19970.30 
 Mississippi      3                111687           27JUN2008 0000    19877.25 
 Mississippi      3                111687           28JUN2008 0000    19911.56 
 Mississippi      3                111687           29JUN2008 0000    19909.01 
 Mississippi      3                111687           30JUN2008 0000    19760.94 
 Mississippi      3                111687           01JUL2008 0000    19473.31 
 Mississippi      3                111687           02JUL2008 0000    18920.97 
 Mississippi      3                111687           03JUL2008 0000    18173.42 
 Mississippi      3                111687           04JUL2008 0000    17546.88 
 Mississippi      3                111687           05JUL2008 0000    16912.84 
 Mississippi      3                111687           06JUL2008 0000    16067.15 
 Mississippi      3                111687           07JUL2008 0000    14941.61 
 Mississippi      3                111687           08JUL2008 0000    13726.63 
 Mississippi      3                111687           09JUL2008 0000    12697.44 
 Mississippi      3                111687           10JUL2008 0000    12088.10 
 Mississippi      3                111687           11JUL2008 0000    11768.61 
 Mississippi      3                111687           12JUL2008 0000    11469.55 
 Mississippi      3                111687           13JUL2008 0000    11158.57 
 Mississippi      3                111687           14JUL2008 0000    10886.52 
 Mississippi      3                111687           15JUL2008 0000    10623.93 
 Mississippi      3                111687           16JUL2008 0000    10354.54 
 Mississippi      3                111687           17JUL2008 0000    10102.49 
 Mississippi      3                111687           18JUL2008 0000     9853.58 
 Mississippi      3                111687           19JUL2008 0000     9569.91 
 Mississippi      3                111687           20JUL2008 0000     9272.66 
 Mississippi      3                111687           21JUL2008 0000     8967.40 
 Mississippi      3                111687           22JUL2008 0000     8761.07 
 Mississippi      3                111687           23JUL2008 0000     8831.25 
 Mississippi      3                111687           24JUL2008 0000     9185.03 
 Mississippi      3                111687           25JUL2008 0000     9391.43 
 Mississippi      3                111687           26JUL2008 0000     9492.34 
 Mississippi      3                111687           27JUL2008 0000     9948.19 
 Mississippi      3                111687           28JUL2008 0000    10360.11 
 Mississippi      3                111687           29JUL2008 0000    10815.56 
 Mississippi      3                111687           30JUL2008 0000    11324.74 
 Mississippi      3                111687           31JUL2008 0000    11784.46 
 Mississippi      3                111687           01AUG2008 0000    12515.98 
 Mississippi      3                111687           02AUG2008 0000    12551.37 
 Mississippi      3                111687           03AUG2008 0000    11582.37 
 Mississippi      3                111687           04AUG2008 0000    10158.28 
 Mississippi      3                111687           05AUG2008 0000     8820.95 
 Mississippi      3                111687           06AUG2008 0000     7991.84 
 Mississippi      3                111687           07AUG2008 0000     7360.93 
 Mississippi      3                111687           08AUG2008 0000     6965.65 
 Mississippi      3                111687           09AUG2008 0000     6711.87 
 Mississippi      3                111687           10AUG2008 0000     6424.43 
 Mississippi      3                111687           11AUG2008 0000     6100.98 
 Mississippi      3                111687           12AUG2008 0000     5640.12 
 Mississippi      3                111687           13AUG2008 0000     5004.52 
 Mississippi      3                111687           14AUG2008 0000     4748.42 
 Mississippi      3                111687           15AUG2008 0000     4778.30 
 Mississippi      3                111687           16AUG2008 0000     4731.25 
 Mississippi      3                111687           17AUG2008 0000     4584.16 
 Mississippi      3                111687           18AUG2008 0000     4388.74 
 Mississippi      3                111687           19AUG2008 0000     4213.55 
 Mississippi      3                111687           20AUG2008 0000     4023.12 
 Mississippi      3                111687           21AUG2008 0000     3915.05 
 Mississippi      3                111687           22AUG2008 0000     3825.99 
 Mississippi      3                111687           23AUG2008 0000     3601.64 
 Mississippi      3                111687           24AUG2008 0000     3209.92 
 Mississippi      3                111687           25AUG2008 0000     2970.48 
 Mississippi      3                111687           26AUG2008 0000     2924.24 
 Mississippi      3                111687           27AUG2008 0000     2913.80 
 Mississippi      3                111687           28AUG2008 0000     2990.34 
 Mississippi      3                111687           29AUG2008 0000     3011.84 
 Mississippi      3                111687           30AUG2008 0000     3138.94 
 Mississippi      3                111687           31AUG2008 0000     3279.67 
 Mississippi      3                111687           01SEP2008 0000     3261.04 
 Mississippi      3                111687           02SEP2008 0000     3199.57 
 Mississippi      3                111687           03SEP2008 0000     3097.75 
 Mississippi      3                111687           04SEP2008 0000     3312.10 
 Mississippi      3                111687           05SEP2008 0000     4291.01 
 Mississippi      3                111687           06SEP2008 0000     4997.60 
 Mississippi      3                111687           07SEP2008 0000     4753.60 
 Mississippi      3                111687           08SEP2008 0000     4070.92 
 Mississippi      3                111687           09SEP2008 0000     4063.19 
 Mississippi      3                111687           10SEP2008 0000     4012.49 
 Mississippi      3                111687           11SEP2008 0000     4169.02 
 Mississippi      3                111687           12SEP2008 0000     4045.96 
 Mississippi      3                111687           13SEP2008 0000     3944.41 
 Mississippi      3                111687           14SEP2008 0000    10217.75 
 Mississippi      3                111687           15SEP2008 0000    14363.70 
 Mississippi      3                111687           16SEP2008 0000    16683.04 
 Mississippi      3                111687           17SEP2008 0000    17300.59 
 Mississippi      3                111687           18SEP2008 0000    16903.14 
