link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,gages,level
2924105,2924117,39.553333,-90.769196,2.937217,0.57909805,0.06,0.12,4.895362,14.686086,1273.0,,64
2931771,2931763,39.396347,-91.04571,2.5108194,0.62059075,0.06,0.12,4.184699,12.554097,432.0,,64
4868309,4869863,39.4991,-91.12565,3.113127,0.5644268,0.06,0.12,5.1885448,15.565635,208.0,,64
2931719,2931715,39.409523,-91.15422,2.9402287,0.57883626,0.06,0.12,4.900381,14.701143,858.0,,64
4869761,4869861,39.49929,-91.13133,0.80019754,1.0277834,0.06,0.12,1.3336625,4.0009875,51.0,,64
2927403,2927013,39.567017,-91.06627,4.414214,0.48383838,0.055,0.11,7.3570237,30.0,3260.0,,64
4872013,4868349,39.491913,-91.12945,2.677647,0.6032256,0.06,0.12,4.462745,13.388236,574.0,,64
2924107,2924117,39.554016,-90.78161,4.9875817,0.45846036,0.055,0.11,8.312635,30.0,2346.0,,64
2926939,2927041,39.579144,-91.02992,4.5069065,0.47942272,0.055,0.11,7.511511,30.0,1156.0,,64
4868573,4868557,39.465153,-91.10884,5.592308,0.43588793,0.055,0.11,9.320514,30.0,403.0,,64
4869879,2931627,39.495243,-91.084854,3.2935638,0.5505698,0.06,0.12,5.489273,16.46782,115.0,,64
2926991,2927045,39.559544,-91.014984,5.581291,0.43626732,0.055,0.11,9.302152,30.0,272.0,,64
2931777,2931763,39.39496,-91.044334,6.8755713,0.39791796,0.055,0.11,11.459286,50.0,548.0,,64
2931775,2931769,39.397488,-91.111275,5.581191,0.43627077,0.055,0.11,9.301985,30.0,800.0,,64
2928811,2928839,39.497158,-90.693405,8.665562,0.35930282,0.055,0.11,14.442603,50.0,729.0,,64
2927051,2927677,39.544586,-91.079445,1.2726882,0.8375169,0.06,0.12,2.121147,6.3634405,1655.0,,64
2927015,2927013,39.554462,-91.0676,14.699671,0.28458095,0.05,0.1,24.49945,73.49835,99.0,,64
2927669,2927607,39.540936,-91.08518,1.5279514,0.77262664,0.06,0.12,2.5465856,7.6397567,409.0,,64
4869763,4869861,39.498695,-91.13497,30.27775,0.20689861,0.05,0.1,50.462917,151.38875,674.0,,64
2927609,2927613,39.53893,-91.09763,2.8534057,0.58654153,0.06,0.12,4.7556763,14.267029,842.0,,64
2927683,2927607,39.54141,-91.090294,1.0091789,0.92777747,0.06,0.12,1.6819648,5.045894,1203.0,,64
2927611,2927613,39.53827,-91.1001,112.842705,0.11579544,0.045,0.09,188.07117,564.2135,801.0,,64
2927655,2927099,39.526333,-91.08827,0.58011395,1.1844776,0.06,0.12,0.96685654,2.9005697,248.0,,64
2924067,2924105,39.565853,-90.76599,1.72885,0.7316469,0.06,0.12,2.8814166,8.64425,2172.0,,65
2926875,2926941,39.6084,-91.02758,2.091847,0.67264235,0.06,0.12,3.4864113,10.459234,2988.0,,65
2927023,2926991,39.555748,-91.01011,1.3689317,0.81100965,0.06,0.12,2.2815528,6.8446584,1582.0,,65
2931773,2931771,39.39636,-91.05455,1.176424,0.8670883,0.06,0.12,1.9607067,5.88212,1513.0,,65
2931833,2931775,39.38575,-91.11716,1.7028447,0.73655546,0.06,0.12,2.8380744,8.514223,2516.0,,65
4868791,4868573,39.454224,-91.11619,2.140058,0.66591454,0.06,0.12,3.5667634,10.700291,3013.0,,65
2923927,2923943,39.59717,-90.875404,2.3165774,0.6430321,0.06,0.12,3.8609624,11.582887,307.0,,65
2924005,2924027,39.57573,-90.86364,2.5958762,0.6115361,0.06,0.12,4.3264604,12.979382,101.0,,65
2924063,2924107,39.572956,-90.78926,2.9436963,0.5785354,0.06,0.12,4.9061604,14.718481,3812.0,,65
2924069,2924105,39.561195,-90.75882,2.6185262,0.6091967,0.06,0.12,4.3642106,13.092631,1780.0,,65
2931761,2931771,39.400196,-91.050606,2.4031043,0.63271266,0.06,0.12,4.0051737,12.015521,799.0,,65
4867287,4868309,39.505733,-91.127106,3.1065888,0.5649505,0.06,0.12,5.177648,15.532945,1233.0,,65
2926925,2927403,39.58225,-91.065315,3.0599482,0.5687335,0.06,0.12,5.0999136,15.299742,543.0,,65
2927401,2927015,39.557495,-91.0685,2.612863,0.60977894,0.06,0.12,4.3547716,13.064316,670.0,,65
2927685,2927669,39.546307,-91.09468,1.1264476,0.8838545,0.06,0.12,1.8774127,5.632238,1642.0,,65
2931709,2931719,39.41094,-91.15983,2.8249211,0.58914346,0.06,0.12,4.708202,14.124606,248.0,,65
4868301,4869761,39.499775,-91.13145,0.79436773,1.0311042,0.06,0.12,1.3239462,3.9718387,68.0,,65
2926927,2927403,39.587177,-91.07223,3.635243,0.52710885,0.06,0.12,6.058738,18.176214,2458.0,,65
2926929,2926939,39.57918,-91.01427,2.6452138,0.6064775,0.06,0.12,4.40869,13.226069,2248.0,,65
4869779,4872013,39.49272,-91.13347,1.165365,0.87070894,0.06,0.12,1.9422749,5.826825,178.0,,65
4869887,4872013,39.492744,-91.13248,2.5474024,0.61664295,0.06,0.12,4.245671,12.737012,21.0,,65
2927821,2927611,39.53704,-91.10455,2.279613,0.6476115,0.06,0.12,3.7993548,11.398065,435.0,,65
2924065,2924107,39.559547,-90.79803,4.339538,0.4874941,0.055,0.11,7.2325635,30.0,1008.0,,65
2926915,2926939,39.583572,-91.02468,4.098976,0.4999154,0.06,0.12,6.831627,20.49488,400.0,,65
4868575,4868573,39.464783,-91.11561,5.4742665,0.44000986,0.055,0.11,9.123777,30.0,820.0,,65
4869873,4869879,39.49596,-91.08504,3.2792063,0.551632,0.06,0.12,5.465344,16.39603,42.0,,65
2931783,2931777,39.393993,-91.05125,4.6527753,0.47273263,0.055,0.11,7.754626,30.0,804.0,,65
2926981,2926991,39.561348,-91.00617,5.539335,0.4377221,0.055,0.11,9.232224,30.0,1359.0,,65
2931791,2931777,39.3916,-91.04837,6.0300875,0.42163247,0.055,0.11,10.050146,30.150438,651.0,,65
2931779,2931775,39.39515,-91.11518,5.510322,0.43873733,0.055,0.11,9.18387,30.0,127.0,,65
2924249,2928811,39.502773,-90.693565,8.644316,0.35969213,0.055,0.11,14.407193,50.0,615.0,,65
2927679,2927051,39.548225,-91.08704,1.464,0.78733873,0.06,0.12,2.44,7.32,44.0,,65
2927011,2927015,39.555813,-91.07736,14.668168,0.28485042,0.05,0.1,24.446947,73.34084,1598.0,,65
2927693,2927669,39.542114,-91.08717,1.21427,0.8550599,0.06,0.12,2.0237832,6.07135,46.0,,65
4867735,4869763,39.50673,-91.14515,30.277243,0.20690015,0.05,0.1,50.46207,151.38622,2049.0,,65
2927671,2927609,39.544415,-91.09988,2.8068,0.5908185,0.06,0.12,4.6779995,14.0339985,623.0,,65
2927819,2927611,39.540184,-91.11005,112.84227,0.115795635,0.045,0.09,188.07045,564.21136,994.0,,65
2923923,2923927,39.606388,-90.876656,2.0250378,0.682344,0.06,0.12,3.3750627,10.125189,1867.0,,66
2923963,2924063,39.58827,-90.77649,1.4384321,0.79348254,0.06,0.12,2.3973868,7.1921606,1381.0,,66
2923965,2924063,39.588726,-90.78755,2.1014395,0.671286,0.06,0.12,3.5023992,10.507197,2275.0,,66
2924001,2924005,39.581165,-90.855,1.8464608,0.71070844,0.06,0.12,3.0774348,9.232305,2079.0,,66
2924003,2924005,39.589954,-90.8595,2.2174878,0.65555423,0.06,0.12,3.695813,11.087439,3664.0,,66
2924033,2924069,39.579395,-90.76347,2.4170625,0.6310981,0.06,0.12,4.0284376,12.085312,3278.0,,66
2924237,2924249,39.506058,-90.68482,1.6961374,0.73783904,0.06,0.12,2.8268957,8.480687,2015.0,,66
2926893,2926927,39.60322,-91.08606,2.4037888,0.6326332,0.06,0.12,4.0063148,12.018944,2968.0,,66
2926909,2926915,39.59206,-91.024956,1.504515,0.77791345,0.06,0.12,2.507525,7.5225754,1731.0,,66
2926917,2926925,39.583435,-91.054405,1.7933156,0.7199247,0.06,0.12,2.9888594,8.966578,1558.0,,66
2926921,2926929,39.582863,-91.00457,1.0626479,0.9068847,0.06,0.12,1.7710799,5.31324,635.0,,66
2926983,2927401,39.569393,-91.07072,1.3203231,0.82404923,0.06,0.12,2.2005386,6.601616,2941.0,,66
2931711,2931709,39.413456,-91.16809,1.2872245,0.83333105,0.06,0.12,2.1453743,6.436123,1574.0,,66
2931749,2931761,39.405373,-91.06772,2.2422304,0.65235287,0.06,0.12,3.7370505,11.211152,3417.0,,66
2931753,2931761,39.401726,-91.06226,1.1879574,0.8633643,0.06,0.12,1.979929,5.939787,1350.0,,66
2931781,2931779,39.40004,-91.12178,1.5138062,0.7758034,0.06,0.12,2.5230105,7.5690312,1628.0,,66
2931831,2931791,39.3824,-91.044655,1.4599073,0.7883118,0.06,0.12,2.433179,7.299536,1787.0,,66
4867443,4867287,39.51314,-91.14236,3.0375142,0.57058287,0.06,0.12,5.062524,15.187571,3043.0,,66
4868565,4868575,39.467392,-91.13294,1.7477875,0.7281388,0.06,0.12,2.9129791,8.738937,2453.0,,66
2926913,2926925,39.60027,-91.065125,2.7816346,0.59317076,0.06,0.12,4.6360574,13.908173,3831.0,,66
2926989,2927401,39.560894,-91.07572,2.4527717,0.627028,0.06,0.12,4.0879526,12.263858,1366.0,,66
2931759,2931709,39.403946,-91.16709,2.525203,0.6190287,0.06,0.12,4.2086716,12.626016,1943.0,,66
2931789,2931783,39.391636,-91.06286,2.7516832,0.59601057,0.06,0.12,4.5861387,13.758416,1474.0,,66
4867289,4868301,39.50241,-91.13135,0.78994024,1.0336499,0.06,0.12,1.3165671,3.9497013,544.0,,66
4869877,4869873,39.497032,-91.08416,0.95779455,0.9494162,0.06,0.12,1.5963242,4.788973,278.0,,66
2926891,2926927,39.59899,-91.076904,2.8659847,0.5854044,0.06,0.12,4.7766414,14.329924,1022.0,,66
2926919,2926929,39.580936,-91.00141,2.053524,0.6781518,0.06,0.12,3.42254,10.26762,355.0,,66
2927673,2927671,39.5472,-91.103065,1.8853443,0.70420414,0.06,0.12,3.1422405,9.426722,410.0,,66
4868373,4869887,39.49026,-91.13365,2.546179,0.61677366,0.06,0.12,4.243632,12.730895,696.0,,66
4868375,4869779,39.49145,-91.13742,1.0790881,0.900763,0.06,0.12,1.7984803,5.3954406,606.0,,66
2924057,2924065,39.56325,-90.80503,3.5453372,0.53296477,0.06,0.12,5.9088955,17.726686,646.0,,66
2927069,2927821,39.534428,-91.1047,2.2308161,0.6538234,0.06,0.12,3.7180266,11.15408,151.0,,66
2924047,2924065,39.57115,-90.80188,3.137895,0.5624569,0.06,0.12,5.229825,15.689475,1929.0,,66
2926907,2926915,39.592335,-91.02151,4.0154924,0.50447434,0.06,0.12,6.6924872,20.077463,1802.0,,66
4868591,4868575,39.46452,-91.12358,5.4005256,0.44265047,0.055,0.11,9.000875,30.0,686.0,,66
4869875,4869873,39.49619,-91.085175,3.2482126,0.553948,0.06,0.12,5.4136877,16.241062,22.0,,66
2931835,2931783,39.384995,-91.06543,4.272892,0.49083415,0.055,0.11,7.121487,30.0,2904.0,,66
2924089,2926981,39.55904,-90.99027,5.458503,0.44057003,0.055,0.11,9.097505,30.0,1923.0,,66
2931837,2931791,39.380592,-91.05237,5.98132,0.42314565,0.055,0.11,9.968866,30.0,1936.0,,66
2931793,2931779,39.391552,-91.12342,5.4676805,0.44024363,0.055,0.11,9.112801,30.0,1625.0,,66
2924239,2924249,39.509872,-90.69505,8.605247,0.3604117,0.055,0.11,14.342077,50.0,1568.0,,66
937110032,2927011,39.557316,-91.08725,14.659992,0.28492048,0.05,0.1,24.433321,73.299965,127.0,,66
2938533,2927693,39.542286,-91.08736,1.2129805,0.8554608,0.06,0.12,2.021634,6.0649023,5.0,,66
4869773,4867735,39.4955,-91.14767,30.27407,0.2069097,0.05,0.1,50.456783,151.37036,974.0,,66
2927687,2927671,39.545902,-91.11248,2.4253292,0.6301482,0.06,0.12,4.0422153,12.126646,1631.0,,66
2927695,2927819,39.54358,-91.1187,0.7542702,1.0549374,0.06,0.12,1.2571169,3.7713509,701.0,,66
2927691,2927819,39.541542,-91.116714,112.842186,0.11579567,0.045,0.09,188.0703,564.21094,185.0,,66
2923977,2924047,39.58538,-90.814476,1.743968,0.7288419,0.06,0.12,2.9066133,8.71984,2833.0,,67
2924051,2924057,39.57496,-90.813225,2.018814,0.6832712,0.06,0.12,3.3646903,10.09407,2893.0,,67
2924099,2924089,39.55524,-90.95424,2.5324903,0.6182422,0.06,0.12,4.220817,12.662452,5812.0,,67
2924227,2924239,39.512688,-90.70828,1.5406303,0.7698149,0.06,0.12,2.5677173,7.7031517,2417.0,,67
2926855,2926913,39.614456,-91.0431,1.9293064,0.69707924,0.06,0.12,3.2155108,9.646532,2072.0,,67
2926865,2926891,39.605064,-91.066345,1.5011086,0.77869177,0.06,0.12,2.5018477,7.505543,2054.0,,67
2926967,2926989,39.5702,-91.07688,1.3365523,0.8196198,0.06,0.12,2.2275872,6.6827617,2228.0,,67
2926969,2926989,39.57814,-91.08286,2.0604692,0.6771424,0.06,0.12,3.4341154,10.302346,2795.0,,67
2931767,2931759,39.400124,-91.182144,1.5474982,0.7683058,0.06,0.12,2.5791638,7.737491,1384.0,,67
2931785,2931759,39.395718,-91.18334,1.8011382,0.7185436,0.06,0.12,3.0018969,9.005691,1904.0,,67
2931807,2931789,39.394066,-91.08669,2.2658784,0.6493404,0.06,0.12,3.7764642,11.329392,3386.0,,67
2931811,2931789,39.385616,-91.07961,1.7663348,0.7247557,0.06,0.12,2.9438913,8.831674,2530.0,,67
2931877,2931793,39.37811,-91.13289,1.8343939,0.71276724,0.06,0.12,3.057323,9.171969,2970.0,,67
2931881,2931837,39.36892,-91.04238,1.6296768,0.750966,0.06,0.12,2.716128,8.148384,2214.0,,67
2931895,2931835,39.367332,-91.0713,1.3689317,0.81100965,0.06,0.12,2.2815528,6.8446584,1806.0,,67
4868317,4869877,39.49836,-91.082695,0.4994555,1.2653497,0.06,0.12,0.83242583,2.4972775,379.0,,67
2926867,2926891,39.610146,-91.07737,2.6046894,0.61062235,0.06,0.12,4.341149,13.023447,1422.0,,67
2927675,2927673,39.549133,-91.110825,1.8589405,0.7085995,0.06,0.12,3.0982342,9.294703,1332.0,,67
2938493,2926919,39.581863,-91.00014,1.9436227,0.6948093,0.06,0.12,3.2393713,9.718114,83.0,,67
4868381,4868373,39.488174,-91.14375,2.4929307,0.62255144,0.06,0.12,4.1548843,12.464653,1166.0,,67
4868753,4868591,39.453827,-91.13449,3.0168467,0.57230407,0.06,0.12,5.028078,15.084234,2494.0,,67
2924059,2924057,39.56171,-90.81884,3.2640643,0.55275947,0.06,0.12,5.440107,16.320322,2331.0,,67
2926887,2926907,39.5944,-91.00792,3.262552,0.55287254,0.06,0.12,5.437587,16.31276,1485.0,,67
2927081,2927069,39.528072,-91.10504,1.9224664,0.6981724,0.06,0.12,3.2041106,9.612331,1328.0,,67
2927083,2927069,39.524273,-91.09294,1.5622449,0.76509774,0.06,0.12,2.6037414,7.8112245,2865.0,,67
4869777,4869773,39.493713,-91.152054,2.1069777,0.67050695,0.06,0.12,3.5116296,10.534889,33.0,,67
2923975,2924047,39.59505,-90.81017,2.791011,0.59229076,0.06,0.12,4.651685,13.955055,4124.0,,67
2926885,2926907,39.598896,-91.01477,2.9170237,0.58086324,0.06,0.12,4.8617063,14.585118,677.0,,67
4868597,4868591,39.463226,-91.13024,5.029674,0.4567637,0.055,0.11,8.38279,30.0,590.0,,67
25897675,4869875,39.49816,-91.087364,3.2482126,0.553948,0.06,0.12,5.4136877,16.241062,563.0,,67
2931839,2931835,39.3751,-91.073524,4.0872865,0.5005456,0.055,0.11,6.812144,30.0,778.0,,67
2924087,2924089,39.55708,-90.97985,5.1188965,0.45323408,0.055,0.11,8.531494,30.0,514.0,,67
2931855,2931837,39.370644,-91.05464,5.862907,0.426895,0.055,0.11,9.771511,30.0,627.0,,67
2931797,2931793,39.386738,-91.13039,5.2894745,0.44672668,0.055,0.11,8.81579,30.0,90.0,,67
2924203,2924239,39.51668,-90.69707,8.558607,0.36127687,0.055,0.11,14.264346,50.0,41.0,,67
937110031,937110032,39.557224,-91.0884,14.659992,0.28492048,0.05,0.1,24.433321,73.299965,70.0,,67
2927605,2938533,39.54533,-91.08715,1.2116884,0.85586315,0.06,0.12,2.0194807,6.0584416,673.0,,67
4869775,4869773,39.49714,-91.15323,30.269129,0.2069246,0.05,0.1,50.448547,151.34564,859.0,,67
2927689,2927691,39.544155,-91.13615,112.842,0.115795754,0.045,0.09,188.07,564.21,3234.0,,67
2927709,2927687,39.55158,-91.137,2.277335,0.6478972,0.06,0.12,3.7955582,11.386675,2976.0,,67
2927705,2927691,39.53883,-91.126785,1.7324113,0.73098296,0.06,0.12,2.887352,8.662056,1635.0,,67
2923985,2938493,39.585606,-90.98998,1.9433643,0.6948501,0.06,0.12,3.2389405,9.716822,2290.0,,68
2924077,2924087,39.566017,-90.98313,1.5852157,0.76018655,0.06,0.12,2.642026,7.9260783,2229.0,,68
2924199,2924203,39.523342,-90.688065,1.8938067,0.70281416,0.06,0.12,3.1563444,9.469033,2383.0,,68
2926833,2926867,39.620205,-91.06233,2.1547525,0.6639072,0.06,0.12,3.591254,10.773762,2368.0,,68
2926835,2926867,39.622288,-91.07387,1.474185,0.7849343,0.06,0.12,2.456975,7.3709245,1819.0,,68
2926871,2926885,39.608585,-91.01431,1.6551203,0.74585086,0.06,0.12,2.7585337,8.275601,1793.0,,68
2927027,2927675,39.557438,-91.13274,1.7025106,0.73661923,0.06,0.12,2.8375175,8.512553,3004.0,,68
2931799,2931797,39.391895,-91.13771,1.5610592,0.76535404,0.06,0.12,2.6017654,7.8052964,2131.0,,68
2931893,2931839,39.367535,-91.07843,1.2974967,0.83041394,0.06,0.12,2.1624944,6.4874835,1364.0,,68
2931947,2931855,39.357212,-91.07327,2.1511502,0.6643975,0.06,0.12,3.5852501,10.755751,4570.0,,68
4868477,4868381,39.480705,-91.16083,1.8558358,0.70912224,0.06,0.12,3.0930598,9.27918,3012.0,,68
4868481,4868381,39.480175,-91.15302,1.8535715,0.7095043,0.06,0.12,3.0892859,9.267858,1865.0,,68
4868599,4868597,39.46389,-91.144485,1.5882809,0.75953895,0.06,0.12,2.647135,7.941405,1921.0,,68
4868823,4868753,39.44282,-91.130455,1.6632018,0.7442498,0.06,0.12,2.772003,8.316009,2099.0,,68
4868929,4868753,39.43305,-91.14752,2.435211,0.6290188,0.06,0.12,4.058685,12.176055,3230.0,,68
2923939,2926887,39.59514,-90.993576,3.0518959,0.56939507,0.06,0.12,5.086493,15.2594795,1173.0,,68
2924049,2924059,39.565426,-90.83144,2.7986724,0.59157485,0.06,0.12,4.664454,13.993362,403.0,,68
2927085,2927081,39.522064,-91.10686,1.6408802,0.7486996,0.06,0.12,2.7348003,8.204401,322.0,,68
4868345,4869777,39.493412,-91.152596,2.1069777,0.67050695,0.06,0.12,3.5116296,10.534889,88.0,,68
2923913,2923975,39.600872,-90.834236,1.4942505,0.78026646,0.06,0.12,2.4904175,7.4712524,1140.0,,68
2926869,2926885,39.60426,-91.010445,2.650036,0.60599035,0.06,0.12,4.4167266,13.25018,784.0,,68
4868615,4868597,39.461113,-91.1385,4.9631977,0.4594527,0.055,0.11,8.2719965,30.0,967.0,,68
25897673,25897675,39.504276,-91.094055,3.1397297,0.5623119,0.06,0.12,5.232883,15.698649,1227.0,,68
2931849,2931839,39.371925,-91.0811,3.977548,0.5065919,0.055,0.11,6.629246,30.0,818.0,,68
2924075,2924087,39.5589,-90.97737,5.0490284,0.45599043,0.055,0.11,8.415047,30.0,109.0,,68
2931863,2931855,39.36746,-91.05568,5.7299156,0.43123826,0.055,0.11,9.54986,30.0,115.0,,68
2931803,2931797,39.385544,-91.13419,5.238629,0.4486344,0.055,0.11,8.731048,30.0,652.0,,68
937110076,937110031,39.565647,-91.090904,8.190874,0.36834487,0.055,0.11,13.651457,50.0,1932.0,,68
2924201,2924203,39.517426,-90.69869,8.523991,0.3619234,0.055,0.11,14.206652,50.0,307.0,,68
937110030,937110031,39.557114,-91.089226,13.700665,0.2935559,0.05,0.1,22.834442,70.0,74.0,,68
937110077,2927605,39.552765,-91.087875,0.92616594,0.9635862,0.06,0.12,1.5436099,4.63083,1023.0,,68
4867737,4869775,39.500954,-91.15938,30.268602,0.2069262,0.05,0.1,50.44767,151.343,651.0,,68
2927723,2927709,39.56379,-91.15557,1.0766531,0.90166116,0.06,0.12,1.7944218,5.3832655,1173.0,,68
2927697,2927689,39.54992,-91.15591,112.8418,0.11579585,0.045,0.09,188.06966,564.209,507.0,,68
2927715,2927709,39.55991,-91.15278,1.5515107,0.7674285,0.06,0.12,2.5858512,7.7575536,303.0,,68
2927703,2927705,39.53785,-91.140305,1.2843428,0.83415544,0.06,0.12,2.1405714,6.421714,751.0,,68
2927823,2927705,39.53762,-91.1363,0.963882,0.9467662,0.06,0.12,1.60647,4.81941,77.0,,68
2923933,2923939,39.605923,-90.96894,2.9144363,0.5810907,0.06,0.12,4.8573937,14.572182,4377.0,,69
2924039,2924049,39.58103,-90.83131,2.4177394,0.6310201,0.06,0.12,4.0295653,12.0886965,4015.0,,69
2924041,2924049,39.570465,-90.83962,1.8456041,0.710854,0.06,0.12,3.0760067,9.22802,1706.0,,69
2924193,2924201,39.521965,-90.711,2.069888,0.67578125,0.06,0.12,3.4498136,10.349441,2537.0,,69
2927087,2927085,39.52889,-91.11571,1.6030625,0.7564411,0.06,0.12,2.6717708,8.015312,2001.0,,69
2931805,2931803,39.38865,-91.14512,1.6197958,0.75298357,0.06,0.12,2.6996596,8.098979,2126.0,,69
2931951,2931849,39.354774,-91.090416,2.132529,0.6669507,0.06,0.12,3.554215,10.662644,4266.0,,69
4868347,4868345,39.49341,-91.16119,1.3984214,0.8034195,0.06,0.12,2.3307023,6.992107,1384.0,,69
4868421,4868345,39.486824,-91.16232,1.8623159,0.7080326,0.06,0.12,3.10386,9.31158,2863.0,,69
2924363,2923913,39.60195,-90.84107,0.91178536,0.9702617,0.06,0.12,1.5196422,4.558927,162.0,,69
2926857,2926869,39.608166,-91.007614,2.088705,0.67308855,0.06,0.12,3.4811752,10.443525,270.0,,69
2926859,2926869,39.60643,-91.00389,1.9806657,0.6890462,0.06,0.12,3.3011096,9.903329,712.0,,69
2931891,2931863,39.364826,-91.05249,2.199539,0.6579089,0.06,0.12,3.6658983,10.997695,805.0,,69
4867247,25897673,39.51553,-91.10298,2.5409665,0.6173315,0.06,0.12,4.2349443,12.704832,1798.0,,69
2924071,2924075,39.56329,-90.974525,1.9222023,0.69821465,0.06,0.12,3.2036705,9.6110115,1113.0,,69
4868617,4868615,39.461197,-91.14802,3.2665188,0.5525762,0.06,0.12,5.444198,16.332594,810.0,,69
4867251,25897673,39.507538,-91.1003,2.233187,0.65351707,0.06,0.12,3.7219782,11.165935,565.0,,69
4868779,4868615,39.45146,-91.15164,4.386067,0.48520577,0.055,0.11,7.3101115,30.0,2619.0,,69
2927603,2927697,39.55191,-91.15929,2.7379298,0.5973296,0.06,0.12,4.563216,13.689649,291.0,,69
2931853,2931849,39.369,-91.087776,3.7232244,0.5215769,0.055,0.11,6.205374,30.0,782.0,,69
2924073,2924075,39.562088,-90.96876,4.9455895,0.4601737,0.055,0.11,8.242649,30.0,1660.0,,69
2931909,2931863,39.36224,-91.05793,5.6104226,0.4352665,0.055,0.11,9.350704,30.0,1278.0,,69
2931809,2931803,39.383194,-91.13791,5.172389,0.4511601,0.055,0.11,8.620648,30.0,184.0,,69
2926957,937110076,39.606506,-91.09556,8.183266,0.36849594,0.055,0.11,13.638776,50.0,7309.0,,69
2924191,2924201,39.524803,-90.69692,8.477826,0.36279157,0.055,0.11,14.12971,50.0,1552.0,,69
937110034,937110030,39.55694,-91.0903,13.700665,0.2935559,0.05,0.1,22.834442,70.0,115.0,,69
4869767,4867737,39.49878,-91.16553,30.268208,0.20692739,0.05,0.1,50.44701,151.34103,533.0,,69
2927601,2927697,39.555542,-91.16103,112.84108,0.11579617,0.045,0.09,188.06847,564.2054,1059.0,,69
2927717,2927715,39.560745,-91.1591,0.9567726,0.9498635,0.06,0.12,1.5946211,4.783863,795.0,,69
2927719,2927715,39.56071,-91.154755,1.372495,0.81008005,0.06,0.12,2.2874918,6.8624754,133.0,,69
2927701,2927703,39.54262,-91.1502,1.1309012,0.8823172,0.06,0.12,1.8848354,5.654506,1326.0,,69
2927053,2927823,39.539356,-91.1395,0.95472246,0.9507628,0.06,0.12,1.591204,4.7736125,596.0,,69
2923907,2926859,39.609867,-90.9908,1.8743148,0.70602936,0.06,0.12,3.123858,9.371574,2009.0,,70
2923915,2924363,39.601192,-90.84384,0.78093785,1.03889,0.06,0.12,1.301563,3.9046893,356.0,,70
2924045,2924073,39.57735,-90.964485,1.9676273,0.69105685,0.06,0.12,3.279379,9.838137,2609.0,,70
2926783,2926957,39.634457,-91.07795,1.7588359,0.7261174,0.06,0.12,2.9313931,8.794179,2377.0,,70
2926845,2926857,39.616,-91.00823,2.0278976,0.6819193,0.06,0.12,3.3798294,10.139488,1775.0,,70
2931883,2931809,39.373173,-91.142426,1.6572359,0.74543065,0.06,0.12,2.7620597,8.28618,2563.0,,70
2931899,2931891,39.361217,-91.043755,1.2523859,0.8434798,0.06,0.12,2.0873098,6.261929,1294.0,,70
2931919,2931853,39.36386,-91.09653,1.3994001,0.8031716,0.06,0.12,2.3323336,6.997,1722.0,,70
2931929,2931909,39.354805,-91.06621,1.285497,0.83382493,0.06,0.12,2.142495,6.427485,1663.0,,70
2931931,2931891,39.352867,-91.04449,1.9521152,0.6934742,0.06,0.12,3.2535255,9.760576,2458.0,,70
4868667,4868617,39.456543,-91.16234,1.5175755,0.7749527,0.06,0.12,2.5292923,7.5878773,2018.0,,70
2924381,2924071,39.56973,-90.973076,1.8139327,0.71630317,0.06,0.12,3.023221,9.069663,571.0,,70
4868613,4868617,39.46141,-91.1549,3.1207728,0.5638163,0.06,0.12,5.2012877,15.603864,471.0,,70
4868789,4868779,39.443058,-91.16688,3.1876104,0.5585698,0.06,0.12,5.3126836,15.938051,783.0,,70
2924155,2924191,39.530575,-90.70277,2.2266552,0.65436214,0.06,0.12,3.711092,11.133276,598.0,,70
4867813,4867251,39.506645,-91.10356,2.1742551,0.6612733,0.06,0.12,3.6237588,10.871276,72.0,,70
4868813,4868779,39.442398,-91.162506,3.4743617,0.53774095,0.06,0.12,5.7906027,17.371809,292.0,,70
937110075,937110034,39.557663,-91.09116,1.5665773,0.7641635,0.06,0.12,2.6109622,10.0,192.0,,70
2927033,2927603,39.551197,-91.164795,2.7288642,0.59820426,0.06,0.12,4.5481067,13.6443205,669.0,,70
2931851,2931853,39.37046,-91.09361,3.5864744,0.5302591,0.055,0.11,5.977457,30.0,395.0,,70
2924043,2924073,39.569668,-90.95595,4.7651973,0.46777946,0.055,0.11,7.941995,30.0,1263.0,,70
2931917,2931909,39.356365,-91.05737,5.5577517,0.43708158,0.055,0.11,9.262919,30.0,44.0,,70
2931813,2931809,39.383446,-91.14287,5.1082253,0.45365155,0.055,0.11,8.513708,30.0,743.0,,70
2926763,2926957,39.63837,-91.0893,8.108529,0.36999053,0.055,0.11,13.5142145,50.0,253.0,,70
2924153,2924191,39.535896,-90.69912,8.396609,0.36433554,0.055,0.11,13.994349,50.0,1427.0,,70
937110074,937110034,39.557945,-91.09476,13.692749,0.29363075,0.05,0.1,22.821249,70.0,804.0,,70
4869769,4869767,39.499207,-91.1695,30.204924,0.20711854,0.05,0.1,50.341537,151.02461,242.0,,70
4869771,4869767,39.498314,-91.16871,5.337025,0.44496632,0.055,0.11,8.895041,30.0,46.0,,70
2927699,2927601,39.56211,-91.16629,112.84101,0.1157962,0.045,0.09,188.06834,564.2051,688.0,,70
