link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,gages,level
5915247,5915243,39.22812,-90.281136,8.020158,0.3717836,0.055,0.11,13.366929,40.10079,2170.0,,79
3597092,3597118,39.593533,-90.458046,9.734005,0.34133708,0.055,0.11,16.223341,50.0,744.0,,79
3600006,3601162,39.386116,-90.36511,13.759562,0.29300085,0.05,0.1,22.932602,70.0,2267.0,,79
2509355,2509383,39.10852,-91.043434,14.0697,0.2901337,0.05,0.1,23.449501,70.3485,1863.0,,79
5915319,5915333,39.212704,-90.22544,18.454063,0.25740942,0.05,0.1,30.756771,92.27032,1191.0,,79
937110108,2929179,39.38357,-90.884094,18.54191,0.2568707,0.05,0.1,30.903183,92.70955,274.0,,79
2510049,2510029,39.009968,-91.11361,16.688026,0.26909035,0.05,0.1,27.813377,83.44013,237.0,,79
3607116,3598312,39.61956,-90.604904,64.75782,0.14794318,0.045,0.09,107.9297,323.7891,3402.0,,79
2930559,2931041,39.355274,-90.86872,113.68857,0.11541455,0.045,0.09,189.48094,568.4428,319.0,,79
2509263,2509319,39.11841,-91.00787,1.5951363,0.7580971,0.06,0.12,2.6585605,7.9756813,1911.0,,80
2509265,2509355,39.11898,-91.04512,1.558286,0.7659547,0.06,0.12,2.5971432,7.79143,2014.0,,80
2509267,2509319,39.114056,-91.006004,1.4612573,0.7879904,0.06,0.12,2.4354289,7.306287,1579.0,,80
2509489,2509431,39.08779,-91.06995,2.2114692,0.6563407,0.06,0.12,3.685782,11.057346,3557.0,,80
2929099,2930389,39.411777,-90.829575,1.9038119,0.70118225,0.06,0.12,3.17302,9.519059,2835.0,,80
2929269,2929281,39.35321,-90.915344,2.0228877,0.68266386,0.06,0.12,3.3714793,10.114438,2370.0,,80
2929629,2929583,39.22599,-90.92406,1.3354822,0.8199094,0.06,0.12,2.2258039,6.677411,1564.0,,80
3597062,3597100,39.60113,-90.5454,2.0152066,0.6838106,0.06,0.12,3.3586779,10.076034,1645.0,,80
3597090,3597100,39.596886,-90.52716,1.5594757,0.7656968,0.06,0.12,2.599126,7.7973785,2025.0,,80
3597098,3597094,39.593662,-90.45349,1.1548088,0.87421143,0.06,0.12,1.9246813,5.774044,1725.0,,80
3597220,3597182,39.579918,-90.62207,1.359685,0.8134383,0.06,0.12,2.2661417,6.7984247,1053.0,,80
3597598,3597486,39.522537,-90.4819,1.6607503,0.74473435,0.06,0.12,2.7679172,8.303751,2326.0,,80
3599474,3599504,39.4871,-90.45588,1.4163158,0.7989253,0.06,0.12,2.3605263,7.081579,1519.0,,80
3599494,3599506,39.487347,-90.434814,1.7734636,0.72346896,0.06,0.12,2.9557729,8.867318,1985.0,,80
3599570,3599508,39.47223,-90.523964,1.4549361,0.7894989,0.06,0.12,2.4248936,7.274681,1520.0,,80
3600060,3600006,39.376923,-90.35629,1.3709701,0.81047744,0.06,0.12,2.2849503,6.854851,1954.0,,80
3600248,3600178,39.34116,-90.31764,2.1940372,0.6586363,0.06,0.12,3.6567287,10.970186,3522.0,,80
3600258,3600216,39.331882,-90.32736,2.1426277,0.66556203,0.06,0.12,3.571046,10.713139,2198.0,,80
3600292,3600280,39.322884,-90.40429,1.9347969,0.69620585,0.06,0.12,3.2246616,9.673985,1735.0,,80
3600296,3600216,39.32751,-90.33875,1.7893794,0.72062296,0.06,0.12,2.9822989,8.946897,2205.0,,80
3600336,3600280,39.314484,-90.39712,2.2082462,0.6567632,0.06,0.12,3.6804104,11.041231,2249.0,,80
3600896,3599508,39.47491,-90.51032,2.2521746,0.65108055,0.06,0.12,3.7536244,11.260874,3068.0,,80
5915499,5915405,39.19272,-90.203606,1.9868753,0.68809533,0.06,0.12,3.3114588,9.934377,3347.0,,80
5915661,5915653,39.152195,-90.3566,1.7131407,0.73459923,0.06,0.12,2.8552346,8.565703,1754.0,,80
5915687,5915583,39.152428,-90.22325,2.8466444,0.58715576,0.06,0.12,4.7444077,14.233223,5653.0,,80
5915697,5915679,39.144413,-90.222755,1.6600485,0.74487317,0.06,0.12,2.7667475,8.300242,1964.0,,80
5915721,5915719,39.14147,-90.29309,1.4929578,0.7805645,0.06,0.12,2.488263,7.464789,1792.0,,80
5915731,5915645,39.1455,-90.3218,2.1901495,0.6591518,0.06,0.12,3.6502492,10.9507475,2757.0,,80
5915751,5915645,39.143616,-90.33219,2.3036406,0.64462274,0.06,0.12,3.8394008,11.518203,3080.0,,80
5915799,5915719,39.133373,-90.29954,2.4145207,0.6313911,0.06,0.12,4.0242014,12.072604,3344.0,,80
2510121,2510043,39.00506,-91.10969,1.998938,0.6862603,0.06,0.12,3.3315635,9.99469,1369.0,,80
2510363,2509431,39.09497,-91.07038,3.5038285,0.5357411,0.06,0.12,5.839714,17.519142,3605.0,,80
2929101,2930389,39.407417,-90.83929,2.302153,0.64480644,0.06,0.12,3.8369217,11.510765,1671.0,,80
2929271,2929281,39.34401,-90.91148,2.675703,0.6034189,0.06,0.12,4.459505,13.378515,352.0,,80
3597060,3597100,39.599766,-90.53809,2.7811189,0.5932192,0.06,0.12,4.635198,13.905595,382.0,,80
3600266,3600250,39.327995,-90.35402,2.0666814,0.67624366,0.06,0.12,3.4444687,10.333406,270.0,,80
5915221,5915247,39.229263,-90.285904,1.8352609,0.71261865,0.06,0.12,3.058768,9.176305,91.0,,80
5915579,5915583,39.169304,-90.24453,2.570585,0.6141833,0.06,0.12,4.2843084,12.852925,264.0,,80
2509191,2509275,39.13111,-91.22348,2.587153,0.61244494,0.06,0.12,4.3119216,12.935765,1522.0,,80
2509503,2509495,39.08698,-91.17633,3.7672074,0.5188815,0.06,0.12,6.278679,18.836037,1750.0,,80
2929521,2929527,39.26303,-90.93674,2.62431,0.608604,0.06,0.12,4.3738503,13.121551,171.0,,80
2929783,2930631,39.179024,-90.893036,3.1556451,0.56105894,0.055,0.11,5.2594085,30.0,463.0,,80
3598300,3607116,39.6346,-90.60829,1.8902669,0.7033945,0.06,0.12,3.1504447,9.451334,128.0,,80
3599472,3599504,39.483902,-90.44612,2.6312182,0.6078986,0.06,0.12,4.3853636,13.156091,1060.0,,80
5915457,5915405,39.19365,-90.2162,3.7095656,0.52242327,0.055,0.11,6.182609,30.0,1475.0,,80
2507209,2509345,39.109604,-90.99315,3.4619324,0.53859186,0.055,0.11,5.7698874,30.0,1321.0,,80
2929393,2929409,39.298195,-90.9258,3.9991887,0.5053807,0.055,0.11,6.6653147,30.0,531.0,,80
2929535,2929527,39.25893,-90.94179,3.3813279,0.54421884,0.06,0.12,5.6355467,16.90664,1318.0,,80
3599500,3599506,39.479866,-90.42787,3.454247,0.5391202,0.06,0.12,5.757078,17.271235,2414.0,,80
3599782,3599790,39.430958,-90.414986,4.134976,0.49799052,0.06,0.12,6.8916264,20.67488,2746.0,,80
3599798,3599790,39.419834,-90.41336,3.8612535,0.51326746,0.055,0.11,6.435423,30.0,710.0,,80
3600144,3600178,39.35989,-90.31518,4.0895443,0.5004237,0.055,0.11,6.815907,30.0,2318.0,,80
5915423,5915319,39.20499,-90.19664,4.186988,0.4952518,0.06,0.12,6.978313,20.934938,5122.0,,80
2509445,2509495,39.093956,-91.173836,4.1488986,0.49725258,0.06,0.12,6.9148307,20.744492,1352.0,,80
3599760,3599764,39.4338,-90.37124,2.3818672,0.6351954,0.06,0.12,3.9697785,11.909336,2200.0,,80
5915673,5915653,39.151157,-90.34734,3.874437,0.51249623,0.06,0.12,6.457395,19.372185,521.0,,80
3599758,3599764,39.42707,-90.36193,4.363918,0.4862907,0.055,0.11,7.273196,30.0,402.0,,80
2509153,2509275,39.137978,-91.230705,4.8893914,0.4624997,0.055,0.11,8.148986,30.0,4347.0,,80
5915691,5915679,39.144672,-90.23405,5.6565022,0.4336986,0.055,0.11,9.427504,30.0,292.0,,80
2510047,2510043,39.009674,-91.112976,4.1045547,0.49961552,0.055,0.11,6.8409243,30.0,24.0,,80
2510053,2510049,39.009106,-91.11378,1.464,0.78733873,0.06,0.12,2.44,7.32,164.0,,80
2929411,2929409,39.294136,-90.928894,4.8931828,0.46234158,0.06,0.12,8.155305,24.465914,1367.0,,80
3597492,3597486,39.529556,-90.477234,5.860299,0.4269788,0.055,0.11,9.767165,30.0,360.0,,80
2930633,2929827,39.163807,-90.9016,4.566489,0.47665286,0.055,0.11,7.6108155,30.0,426.0,,80
3597020,3598296,39.60527,-90.606316,5.4476185,0.44095817,0.055,0.11,9.079364,30.0,1135.0,,80
3597050,3597092,39.60187,-90.44651,6.108587,0.4192334,0.055,0.11,10.180978,30.542934,2253.0,,80
2929589,2929583,39.2332,-90.924164,5.239119,0.44861588,0.055,0.11,8.731865,30.0,364.0,,80
3597124,3597094,39.587612,-90.456436,5.7638807,0.4301153,0.055,0.11,9.606468,30.0,757.0,,80
5915219,5915247,39.23212,-90.278694,7.967107,0.37287375,0.055,0.11,13.278512,39.835533,1547.0,,80
3597052,3597092,39.601383,-90.45795,8.802697,0.3568225,0.055,0.11,14.671163,50.0,995.0,,80
3599992,3600006,39.384766,-90.36111,13.749643,0.2930941,0.05,0.1,22.916073,70.0,1126.0,,80
2509283,2509355,39.11254,-91.05202,14.050176,0.29031152,0.05,0.1,23.41696,70.25088,432.0,,80
5915285,5915319,39.217335,-90.218956,18.369267,0.257933,0.05,0.1,30.615446,91.84634,577.0,,80
2930539,937110108,39.383392,-90.88597,18.541697,0.256872,0.05,0.1,30.902826,92.70848,56.0,,80
2510051,2510049,39.017975,-91.117386,16.687788,0.26909205,0.05,0.1,27.812979,83.43894,2113.0,,80
3598298,3607116,39.638638,-90.6083,64.75609,0.14794493,0.045,0.09,107.92681,323.78046,880.0,,80
2931045,2930559,39.363625,-90.88703,113.688545,0.11541456,0.045,0.09,189.48091,568.44275,3419.0,,80
2507207,2507209,39.107662,-90.97674,1.7468342,0.7283141,0.06,0.12,2.9113903,8.734171,1820.0,,81
2509239,2509191,39.119843,-91.232315,1.7474698,0.7281972,0.06,0.12,2.9124496,8.737349,1765.0,,81
2509343,2509283,39.108395,-91.06244,1.9285196,0.6972047,0.06,0.12,3.2141993,9.642598,1895.0,,81
2509403,2510363,39.105698,-91.12649,2.869507,0.58508724,0.06,0.12,4.7825117,14.347536,7628.0,,81
2509411,2509445,39.104588,-91.18345,1.9134498,0.6996219,0.06,0.12,3.1890829,9.567248,2973.0,,81
2509459,2510363,39.089783,-91.09508,1.752539,0.7272672,0.06,0.12,2.9208984,8.762695,1753.0,,81
2509505,2509503,39.089542,-91.211624,2.900006,0.58236456,0.06,0.12,4.8333435,14.5000305,6336.0,,81
2510343,2509153,39.15289,-91.2488,1.6607503,0.74473435,0.06,0.12,2.7679172,8.303751,2467.0,,81
2511925,2510121,38.99537,-91.113716,1.5543075,0.766819,0.06,0.12,2.5905125,7.7715373,1668.0,,81
2929069,2929101,39.418945,-90.83202,1.5848317,0.7602678,0.06,0.12,2.641386,7.924158,2168.0,,81
2929071,2929101,39.423588,-90.84021,1.6708612,0.7427427,0.06,0.12,2.7847686,8.354306,2350.0,,81
2929303,2929271,39.34436,-90.92903,2.2830215,0.6471847,0.06,0.12,3.8050358,11.415108,3099.0,,81
2929325,2929271,39.33331,-90.92079,1.8631579,0.70789146,0.06,0.12,3.1052632,9.315789,2646.0,,81
2929459,2929411,39.28568,-90.94037,1.5829091,0.7606751,0.06,0.12,2.6381817,7.9145455,1707.0,,81
2929591,2929589,39.237434,-90.93319,1.4444342,0.7920262,0.06,0.12,2.4073904,7.222171,1849.0,,81
2930441,2929535,39.2501,-90.94583,1.39646,0.8039171,0.06,0.12,2.3274336,6.9823003,1478.0,,81
3596982,3597050,39.614788,-90.43172,1.6736296,0.74220043,0.06,0.12,2.7893827,8.368148,2150.0,,81
3596992,3597052,39.611816,-90.46982,2.1449778,0.6652402,0.06,0.12,3.574963,10.72489,2747.0,,81
3597016,3597020,39.61146,-90.61124,1.5712771,0.76315427,0.06,0.12,2.6187954,7.8563857,1937.0,,81
3597048,3597060,39.60154,-90.525734,2.757331,0.5954717,0.06,0.12,4.5955515,13.786654,2157.0,,81
3599448,3599472,39.493114,-90.44974,1.4008656,0.8028008,0.06,0.12,2.334776,7.004328,1347.0,,81
3599712,3599782,39.44466,-90.430305,1.7098325,0.7352259,0.06,0.12,2.849721,8.549163,1984.0,,81
3599812,3599798,39.417866,-90.42663,1.8564011,0.709027,0.06,0.12,3.0940018,9.282005,1946.0,,81
3600294,3600266,39.32452,-90.34792,1.5171576,0.7750469,0.06,0.12,2.528596,7.585788,1186.0,,81
3600310,3600266,39.321846,-90.358536,1.707177,0.73573023,0.06,0.12,2.8452952,8.535886,1631.0,,81
5915223,5915221,39.237595,-90.286255,1.8300467,0.71351373,0.06,0.12,3.0500777,9.150233,1914.0,,81
5915465,5915423,39.19199,-90.156204,1.9964877,0.68663174,0.06,0.12,3.3274796,9.982439,3197.0,,81
5915573,5915579,39.175304,-90.2335,1.8047265,0.717913,0.06,0.12,3.0078773,9.023632,2137.0,,81
5915627,5915579,39.16593,-90.22145,2.2005548,0.6577749,0.06,0.12,3.6675913,11.002774,4250.0,,81
5915727,5915673,39.14488,-90.35849,2.579268,0.6132702,0.06,0.12,4.29878,12.896339,2176.0,,81
5915969,5915219,39.245045,-90.27695,1.4239198,0.7970403,0.06,0.12,2.3731997,7.119599,1795.0,,81
2509195,2509191,39.127365,-91.23167,2.0295622,0.68167245,0.06,0.12,3.3826036,10.147811,617.0,,81
2509533,2509503,39.08077,-91.18584,2.8704774,0.585,0.06,0.12,4.784129,14.352386,807.0,,81
2929519,2929521,39.264553,-90.94251,2.615044,0.60955447,0.06,0.12,4.358407,13.07522,900.0,,81
2929771,2929783,39.182495,-90.89649,2.234962,0.653288,0.06,0.12,3.7249365,11.174809,570.0,,81
2929775,2929783,39.18268,-90.908936,2.6801426,0.60297775,0.06,0.12,4.466904,13.400713,2718.0,,81
3596888,3598300,39.63188,-90.61534,1.8820486,0.7047479,0.06,0.12,3.1367476,9.410243,1352.0,,81
3597158,3597124,39.584484,-90.4501,2.1837776,0.6599996,0.06,0.12,3.6396291,10.918887,692.0,,81
3597570,3597492,39.523277,-90.46895,2.790371,0.5923507,0.06,0.12,4.650618,13.951855,2078.0,,81
3599446,3599472,39.497036,-90.43993,2.3149219,0.6432349,0.06,0.12,3.8582032,11.57461,1960.0,,81
3600002,3599992,39.383003,-90.35345,2.5565424,0.61566937,0.06,0.12,4.260904,12.782712,450.0,,81
3600104,3600144,39.358757,-90.30144,3.1914637,0.5582722,0.06,0.12,5.319106,15.957318,735.0,,81
5915515,5915457,39.1829,-90.2112,2.8842344,0.58376735,0.06,0.12,4.8070574,14.421172,1178.0,,81
5915533,5915457,39.18143,-90.20099,2.645498,0.60644877,0.06,0.12,4.4091635,13.22749,2783.0,,81
2507199,2507209,39.112312,-90.984535,3.0419617,0.5702147,0.055,0.11,5.0699363,30.0,438.0,,81
2929385,2929393,39.302204,-90.92821,2.8460283,0.58721185,0.06,0.12,4.7433805,14.230142,552.0,,81
2929387,2929393,39.303703,-90.94568,3.3840606,0.54402494,0.06,0.12,5.640101,16.920303,3344.0,,81
2929539,2929535,39.255966,-90.94936,3.1551406,0.5610985,0.06,0.12,5.258568,15.775703,340.0,,81
2930635,2930633,39.16344,-90.90464,2.5323355,0.6182589,0.06,0.12,4.2205596,12.661678,150.0,,81
3599454,3599500,39.48796,-90.41251,2.0243216,0.6824505,0.06,0.12,3.3738692,10.121608,931.0,,81
3599456,3599500,39.493305,-90.40805,2.6016114,0.610941,0.06,0.12,4.336019,13.008058,2294.0,,81
3599710,3599782,39.44232,-90.4208,3.8369696,0.5146981,0.06,0.12,6.3949494,19.184849,593.0,,81
3599792,3599798,39.427086,-90.42303,3.5358171,0.53359735,0.055,0.11,5.8930287,30.0,1894.0,,81
3600138,3600144,39.35629,-90.30571,2.9762495,0.5757351,0.06,0.12,4.960416,14.8812475,553.0,,81
5915291,5915285,39.21526,-90.20468,3.90542,0.5106985,0.06,0.12,6.5090337,19.5271,2489.0,,81
5915483,5915423,39.18853,-90.169586,3.3351996,0.54752684,0.06,0.12,5.5586658,16.675997,1401.0,,81
2509425,2509445,39.096596,-91.1946,3.9522252,0.50802135,0.06,0.12,6.587042,19.761126,3503.0,,81
3599754,3599758,39.440365,-90.36618,2.5645635,0.6148191,0.06,0.12,4.2742724,12.822817,3281.0,,81
3601020,3599760,39.44395,-90.37921,2.0243216,0.6824505,0.06,0.12,3.3738692,10.121608,741.0,,81
5915703,5915673,39.14607,-90.34947,3.40307,0.5426822,0.06,0.12,5.6717834,17.01535,730.0,,81
5915707,5915691,39.140976,-90.23343,3.8919702,0.51147634,0.06,0.12,6.4866166,19.45985,597.0,,81
3599752,3599758,39.4347,-90.353935,4.0203524,0.5042052,0.055,0.11,6.7005873,30.0,1951.0,,81
2510347,2509153,39.142914,-91.249146,4.6133327,0.4745115,0.055,0.11,7.688888,30.0,416.0,,81
5915749,5915691,39.13724,-90.24183,4.9258194,0.4609876,0.055,0.11,8.209699,30.0,2128.0,,81
2510117,2510047,39.005272,-91.12095,4.104494,0.49961877,0.055,0.11,6.840823,30.0,2520.0,,81
2929439,2929411,39.28753,-90.960625,4.771037,0.46752676,0.06,0.12,7.9517283,23.855185,4761.0,,81
3597504,3597492,39.52906,-90.46879,5.6239586,0.434804,0.055,0.11,9.373264,30.0,1205.0,,81
2930637,2930633,39.16242,-90.9043,4.2563066,0.49167705,0.055,0.11,7.093845,30.0,188.0,,81
3596984,3597050,39.60692,-90.42847,5.9928145,0.4227874,0.055,0.11,9.988024,30.0,1261.0,,81
3597028,3597020,39.60416,-90.61344,5.358944,0.4441625,0.055,0.11,8.931573,30.0,303.0,,81
2929593,2929589,39.2316,-90.92649,5.1837296,0.45072442,0.055,0.11,8.639549,30.0,166.0,,81
3598302,3598298,39.642662,-90.60904,7.886741,0.3745453,0.055,0.11,13.144568,39.433704,220.0,,81
3597126,3597124,39.59066,-90.44173,5.603316,0.43550995,0.055,0.11,9.3388605,30.0,2407.0,,81
5915941,5915219,39.243763,-90.2647,7.939843,0.3734381,0.055,0.11,13.233071,39.699215,2102.0,,81
3596990,3597052,39.615944,-90.45456,8.744475,0.35786867,0.055,0.11,14.574126,50.0,4054.0,,81
3599970,3599992,39.389835,-90.34689,13.713955,0.29343033,0.05,0.1,22.856592,70.0,2323.0,,81
2509285,2509283,39.11364,-91.054886,14.035705,0.29044354,0.05,0.1,23.392841,70.17852,384.0,,81
5915283,5915285,39.225098,-90.21096,18.302788,0.25834587,0.05,0.1,30.504648,91.51395,2711.0,,81
2930541,2930539,39.388466,-90.88641,11.717251,0.31452394,0.055,0.11,19.528751,58.586254,1176.0,,81
937110104,2930539,39.38329,-90.886734,16.742971,0.26870042,0.05,0.1,27.904951,83.71485,81.0,,81
2509935,2510051,39.020504,-91.127144,0.67504257,1.1078719,0.06,0.12,1.125071,3.375213,220.0,,81
2509937,2510051,39.02099,-91.12746,16.679464,0.2691513,0.05,0.1,27.799109,83.39732,249.0,,81
3598304,3598298,39.645947,-90.61311,64.71065,0.14799075,0.045,0.09,107.85108,323.55325,984.0,,81
2930557,2931045,39.375263,-90.90313,113.68761,0.115414985,0.045,0.09,189.47934,568.43805,334.0,,81
2509187,2509195,39.13091,-91.24176,1.4772726,0.78421,0.06,0.12,2.462121,7.386363,1599.0,,82
2509221,2509195,39.124966,-91.24168,1.6300406,0.75089204,0.06,0.12,2.7167344,8.150203,1490.0,,82
2509379,2509425,39.11,-91.21175,1.6412392,0.74862736,0.06,0.12,2.7353985,8.206196,1666.0,,82
2509535,2509533,39.080284,-91.204155,2.4398735,0.6284882,0.06,0.12,4.066456,12.199368,3961.0,,82
2509667,2509533,39.072304,-91.1952,1.775006,0.72319156,0.06,0.12,2.9583435,8.8750305,2048.0,,82
2510345,2510347,39.151608,-91.25528,1.5951363,0.7580971,0.06,0.12,2.6585605,7.9756813,2316.0,,82
2929373,2929385,39.3122,-90.9264,1.6596974,0.7449427,0.06,0.12,2.7661624,8.298488,1902.0,,82
2929399,2929387,39.29816,-90.980354,2.3467083,0.6393764,0.06,0.12,3.9111805,11.7335415,3396.0,,82
2929501,2929439,39.2757,-90.98762,1.6903955,0.73894376,0.06,0.12,2.8173258,8.451978,2132.0,,82
2929509,2929519,39.268143,-90.96529,2.2850997,0.64692503,0.06,0.12,3.8084996,11.425499,3643.0,,82
2929523,2929519,39.265278,-90.9556,1.1805196,0.86575985,0.06,0.12,1.9675328,5.9025984,1470.0,,82
2929595,2929593,39.237,-90.9396,1.7203754,0.73323476,0.06,0.12,2.8672924,8.601877,2622.0,,82
2929747,2929771,39.190563,-90.90466,1.580982,0.76108396,0.06,0.12,2.63497,7.9049096,2182.0,,82
2929749,2929771,39.188538,-90.91246,1.8464608,0.71070844,0.06,0.12,3.0774348,9.232305,2768.0,,82
2929761,2929775,39.186436,-90.93665,1.8916299,0.70317084,0.06,0.12,3.1527164,9.458149,2568.0,,82
2929793,2929775,39.179615,-90.94236,1.9472344,0.6942405,0.06,0.12,3.2453907,9.736172,3921.0,,82
2930443,2929539,39.249058,-90.95961,1.6815398,0.7406581,0.06,0.12,2.8025663,8.407699,2127.0,,82
3596902,3596888,39.63205,-90.62835,1.402815,0.8023084,0.06,0.12,2.3380249,7.014075,1191.0,,82
3596906,3596990,39.633595,-90.448494,1.4291021,0.79576385,0.06,0.12,2.381837,7.14551,1910.0,,82
3597030,3597028,39.61449,-90.624344,2.3128955,0.64348346,0.06,0.12,3.8548257,11.564477,3927.0,,82
3597068,3596984,39.604435,-90.41508,1.4938198,0.7803657,0.06,0.12,2.4896998,7.469099,2246.0,,82
3597108,3597126,39.591755,-90.423775,1.7068446,0.7357935,0.06,0.12,2.8447409,8.534223,2590.0,,82
3597252,3597158,39.577732,-90.436714,1.7118189,0.7348494,0.06,0.12,2.8530316,8.559094,2879.0,,82
3597266,3597158,39.572758,-90.44377,1.6430315,0.74826694,0.06,0.12,2.738386,8.2151575,2950.0,,82
3597716,3599446,39.50203,-90.42746,1.7391708,0.72972816,0.06,0.12,2.898618,8.695854,671.0,,82
3597724,3597570,39.51036,-90.476135,2.6506023,0.60593325,0.06,0.12,4.4176702,13.253012,2794.0,,82
3599624,3599754,39.4628,-90.37073,1.590191,0.7591363,0.06,0.12,2.6503181,7.950955,2133.0,,82
3599674,3599710,39.45348,-90.42779,1.892991,0.70294774,0.06,0.12,3.154985,9.464954,2580.0,,82
3599684,3599752,39.459602,-90.35504,2.1629727,0.66279286,0.06,0.12,3.6049542,10.814863,4066.0,,82
3600058,3600002,39.3753,-90.34005,1.8224635,0.714822,0.06,0.12,3.0374393,9.112318,2751.0,,82
3600116,3600002,39.37053,-90.34688,2.1547525,0.6639072,0.06,0.12,3.591254,10.773762,2780.0,,82
3600130,3600104,39.368183,-90.28099,2.722295,0.59884065,0.06,0.12,4.5371585,13.611475,4042.0,,82
3600170,3600104,39.357624,-90.286545,2.2078426,0.6568161,0.06,0.12,3.6797378,11.039213,2454.0,,82
3600226,3600138,39.34495,-90.292816,2.218288,0.65544987,0.06,0.12,3.6971464,11.091439,3712.0,,82
5915139,5915941,39.262665,-90.25273,2.2371275,0.65300894,0.06,0.12,3.728546,11.185637,3455.0,,82
5915173,5915283,39.243713,-90.21545,2.0560758,0.67778033,0.06,0.12,3.426793,10.280379,2458.0,,82
5915349,5915291,39.211254,-90.18264,1.6354778,0.74978966,0.06,0.12,2.7257965,8.177389,1903.0,,82
5915577,5915533,39.17315,-90.17908,1.7078418,0.7356039,0.06,0.12,2.846403,8.539208,1971.0,,82
5915597,5915483,39.172104,-90.162895,2.2997317,0.64510584,0.06,0.12,3.8328865,11.498659,2868.0,,82
5915603,5915515,39.16905,-90.21048,1.9903363,0.6875672,0.06,0.12,3.3172271,9.951681,2196.0,,82
5915613,5915533,39.16747,-90.184265,1.833526,0.7129161,0.06,0.12,3.0558767,9.16763,2059.0,,82
5915649,5915515,39.16382,-90.196175,2.3922725,0.63397497,0.06,0.12,3.9871206,11.961362,4575.0,,82
5915765,5915707,39.129837,-90.2287,1.9358393,0.69604045,0.06,0.12,3.226399,9.679196,2122.0,,82
2507195,2507199,39.11309,-90.98014,2.2729566,0.6484475,0.06,0.12,3.788261,11.364783,386.0,,82
2507197,2507199,39.120758,-90.98327,2.49945,0.6218345,0.06,0.12,4.16575,12.49725,2168.0,,82
2929371,2929387,39.306236,-90.96385,2.2987993,0.6452213,0.06,0.12,3.8313322,11.493997,122.0,,82
2929375,2929385,39.30955,-90.937454,2.5907085,0.612074,0.06,0.12,4.3178473,12.953542,1894.0,,82
2929547,2929539,39.25395,-90.955536,2.9535928,0.57767934,0.06,0.12,4.9226546,14.767964,852.0,,82
2929823,2930635,39.17199,-90.92242,2.5231802,0.6192476,0.06,0.12,4.2053003,12.615901,3894.0,,82
3598328,3598304,39.649338,-90.616844,1.0326277,0.91842306,0.06,0.12,1.7210462,5.1631384,131.0,,82
3599414,3599456,39.498093,-90.39344,1.4812242,0.7832864,0.06,0.12,2.468707,7.406121,618.0,,82
3599418,3599456,39.497448,-90.39043,1.8908123,0.70330495,0.06,0.12,3.1513538,9.4540615,1131.0,,82
3599672,3599710,39.46345,-90.40331,3.6537771,0.52592754,0.06,0.12,6.089628,18.268885,5979.0,,82
3599756,3599792,39.43296,-90.43594,2.073997,0.6751902,0.06,0.12,3.456662,10.369986,1138.0,,82
3599768,3599792,39.430588,-90.440186,3.0920682,0.5661195,0.06,0.12,5.153447,15.460341,2118.0,,82
3599920,3599970,39.39231,-90.33827,2.0011382,0.6859273,0.06,0.12,3.3352306,10.005692,760.0,,82
3600186,3600138,39.350124,-90.31198,2.4420323,0.62824297,0.06,0.12,4.070054,12.210162,1513.0,,82
3600994,3599454,39.488102,-90.405396,1.6971468,0.73764545,0.06,0.12,2.828578,8.485734,338.0,,82
5915335,5915291,39.215324,-90.17246,3.6351662,0.52711374,0.06,0.12,6.0586104,18.17583,4748.0,,82
5915489,5915483,39.183598,-90.16407,2.7481253,0.59635085,0.06,0.12,4.580209,13.740627,292.0,,82
5915747,5915703,39.13745,-90.34665,2.2042046,0.6572942,0.06,0.12,3.6736743,11.021023,1383.0,,82
2509397,2509425,39.101196,-91.221306,3.5807214,0.53063476,0.06,0.12,5.967869,17.903606,3726.0,,82
2510125,2510117,39.000298,-91.13313,2.3092022,0.64393735,0.06,0.12,3.8486702,11.546011,56.0,,82
3599622,3599754,39.459076,-90.3666,1.7694411,0.7241941,0.06,0.12,2.9490685,8.847206,962.0,,82
3601166,3601020,39.44771,-90.37913,1.8392966,0.7119284,0.06,0.12,3.0654943,9.196483,79.0,,82
5915743,5915707,39.13429,-90.22289,3.665957,0.5251559,0.06,0.12,6.109928,18.329784,1882.0,,82
5915757,5915703,39.136784,-90.35579,2.9476166,0.57819575,0.06,0.12,4.9126945,14.738083,1767.0,,82
3597510,3597504,39.529087,-90.46362,2.8452885,0.5872792,0.06,0.12,4.7421474,14.226442,298.0,,82
3599682,3599752,39.44812,-90.33966,3.6172976,0.5282609,0.055,0.11,6.028829,30.0,2776.0,,82
5916011,5915749,39.11044,-90.24433,3.6502066,0.52615446,0.06,0.12,6.0836773,18.251032,5030.0,,82
2509091,2510347,39.14321,-91.2529,4.53347,0.47818136,0.055,0.11,7.5557837,30.0,462.0,,82
5916007,5915749,39.12131,-90.26328,3.951117,0.5080842,0.06,0.12,6.585195,19.755585,3365.0,,82
2510127,2510117,39.000374,-91.13363,3.6058865,0.5289978,0.055,0.11,6.0098104,30.0,104.0,,82
2929453,2929439,39.285034,-90.98885,4.1826134,0.49548024,0.06,0.12,6.9710226,20.913069,952.0,,82
3598252,3597504,39.53094,-90.46182,5.3265657,0.44535157,0.055,0.11,8.87761,30.0,323.0,,82
