2008-09-02,183.21000008999997
2008-09-03,173.58227211
2008-09-04,314.31700169999993
2008-09-05,753.2281301999999
2008-09-06,586.1587328999999
2008-09-07,504.03987659999996
2008-09-08,526.6933541999999
2008-09-09,685.2676973999999
2008-09-10,588.9904175999999
2008-09-11,546.5151470999999
2008-09-12,628.6340033999999
2008-09-13,750.3964454999999
2008-09-14,1226.1194750999998
2008-09-15,1373.3670794999998
2008-09-16,1480.9710980999998
2008-09-17,1560.2582696999998
2008-09-18,1764.1395680999997
2008-09-19,2027.4862451999998
2008-09-20,2234.1992282999995
2008-09-21,2404.1003103
2008-09-22,2508.8726441999997
2008-09-23,2568.3380228999995
2008-09-24,2593.8231852
2008-09-25,2571.1697075999996
2008-09-26,2517.3676982999996
2008-09-27,2438.0805266999996
2008-09-28,2338.9715622
2008-09-29,2242.6942824
2008-09-30,2143.5853178999996
2008-10-01,2058.6347769
2008-10-02,1959.5258123999997
2008-10-03,1871.7435866999997
2008-10-04,1781.1296762999998
2008-10-05,1684.8523964999997
2008-10-06,1597.0701708
2008-10-07,1526.2780532999998
2008-10-08,1458.3176204999997
2008-10-09,1390.3571877
2008-10-10,1319.5650701999998
2008-10-11,1251.6046373999998
2008-10-12,1183.6442046
2008-10-13,1118.5154564999998
2008-10-14,1061.8817625
2008-10-15,1033.5649154999999
2008-10-16,1010.9114378999999
2008-10-17,962.7727979999999
2008-10-18,917.4658427999999
2008-10-19,872.1588875999998
2008-10-20,821.1885629999999
2008-10-21,818.3568783
2008-10-22,608.8122104999999
2008-10-23,588.9904175999999
2008-10-24,583.3270481999999
2008-10-25,574.8319941
2008-10-26,628.6340033999999
2008-10-27,716.4162290999999
2008-10-28,773.0499230999999
2008-10-29,795.7034006999999
2008-10-30,807.0301394999999
2008-10-31,775.8816077999999
2008-11-01,685.2676973999999
2008-11-02,637.1290574999999
2008-11-03,603.1488410999999
2008-11-04,560.6735706
2008-11-05,535.1884082999999
2008-11-06,512.5349306999999
2008-11-07,472.8913448999999
2008-11-08,450.23786729999995
2008-11-09,455.90123669999997
2008-11-10,461.56460609999993
2008-11-11,484.21808369999997
2008-11-12,475.72302959999996
2008-11-13,458.73292139999995
2008-11-14,430.41607439999996
2008-11-15,390.7724886
2008-11-16,438.91112849999996
2008-11-17,447.40618259999997
2008-11-18,441.74281319999994
2008-11-19,453.06955199999993
2008-11-20,382.27743449999997
2008-11-21,376.61406509999995
2008-11-22,404.93091209999994
2008-11-23,362.4556416
2008-11-24,322.81205579999994
2008-11-25,336.97047929999997
2008-11-26,379.44574979999993
2008-11-27,379.44574979999993
2008-11-28,365.28732629999996
2008-11-29,334.1387946
2008-11-30,331.30710989999994
2008-12-01,331.30710989999994
2008-12-02,353.9605875
2008-12-03,319.98037109999996
2008-12-04,282.31896458999995
2008-12-05,339.80216399999995
2008-12-06,353.9605875
2008-12-07,328.47542519999996
2008-12-08,331.30710989999994
2008-12-09,336.97047929999997
2008-12-10,345.46553339999997
2008-12-11,387.94080389999993
2008-12-12,447.40618259999997
2008-12-13,521.0299848
2008-12-14,560.6735706
2008-12-15,566.3369399999999
2008-12-16,645.6241115999999
2008-12-17,707.921175
2008-12-18,699.4261208999999
2008-12-19,730.5746525999999
2008-12-20,761.7231843
2008-12-21,781.5449772
2008-12-22,756.0598148999999
2008-12-23,750.3964454999999
2008-12-24,716.4162290999999
2008-12-25,676.7726432999999
2008-12-26,690.9310667999999
2008-12-27,874.9905722999999
2008-12-28,1152.4956728999998
2008-12-29,1240.2778985999998
2008-12-30,1373.3670794999998
2008-12-31,1526.2780532999998
