Date,seconds,discharge-cms
2008-08-03 07:00:00,5469867.0563,1301.5476695216396
2008-08-03 08:00:00,5473508.80765,1293.894711303219
2008-08-03 09:00:00,5477150.560199999,1286.2518549337299
2008-08-03 10:00:00,5480792.3144499995,1278.602900180263
2008-08-03 11:00:00,5484434.069033333,1270.9490607824553
2008-08-03 12:00:00,5488075.8236,1263.2934752681845
2008-08-03 13:00:00,5491717.5781333335,1255.6406749840792
2008-08-03 14:00:00,5495359.3327,1247.9850820297838
2008-08-03 15:00:00,5499001.087266666,1240.3321150498298
2008-08-03 16:00:00,5502642.8418499995,1232.678367382544
2008-08-03 17:00:00,5506284.5964,1225.0233664821176
2008-08-03 18:00:00,5509926.351,1217.3697720252824
2008-08-03 19:00:00,5513568.105566666,1209.7146254777033
2008-08-03 20:00:00,5517209.8602,1202.0615557085498
2008-08-03 21:00:00,5520851.614766667,1194.4075790957133
2008-08-03 22:00:00,5524493.36985,1186.756584146465
2008-08-03 23:00:00,5528135.1253,1179.1030692299469
2008-08-04 00:00:00,5531776.77455,1173.1214666196925
2008-08-04 01:00:00,5534689.8782,1169.9619606981912
2008-08-04 02:00:00,5538331.091133334,1166.3347381859483
2008-08-04 03:00:00,5541972.18085,1162.8930951247717
2008-08-04 04:00:00,5545613.163233333,1159.599975215381
2008-08-04 05:00:00,5549254.0722,1156.3785982410836
2008-08-04 06:00:00,5552894.912233333,1153.2303678941169
2008-08-04 07:00:00,5556535.70415,1150.1360196074593
2008-08-04 08:00:00,5560176.452833333,1147.096919335708
2008-08-04 09:00:00,5563817.1701,1144.075914425685
2008-08-04 10:00:00,5567457.856066667,1141.0745708192824
2008-08-04 11:00:00,5571098.51965,1138.108638123176
2008-08-04 12:00:00,5574739.166533333,1135.1868823548286
2008-08-04 13:00:00,5578379.80405,1132.2799126698228
2008-08-04 14:00:00,5582020.434666666,1129.3801157716123
2008-08-04 15:00:00,5585661.0614,1126.489158000956
2008-08-04 16:00:00,5589301.6843,1123.6158087117708
2008-08-04 17:00:00,5592942.30705,1120.748725420745
2008-08-04 18:00:00,5595854.8069,1118.45806208811
2008-08-04 19:00:00,5599495.4346,1115.6120790157238
2008-08-04 20:00:00,5603136.0678,1112.760293982366
2008-08-04 21:00:00,5606776.706866667,1109.9166130664596
2008-08-04 22:00:00,5610417.3498,1107.0591543884689
2008-08-04 23:00:00,5614057.996800001,1104.2189134105313
2008-08-05 00:00:00,5617698.621750001,1101.3931294759932
2008-08-05 01:00:00,5621338.881999999,1098.7551457353134
2008-08-05 02:00:00,5624978.69145,1096.2923174406433
2008-08-05 03:00:00,5628617.9970333325,1093.987061695226
2008-08-05 04:00:00,5632256.881999999,1091.8265362469028
2008-08-05 05:00:00,5635895.311533333,1089.7959091981893
2008-08-05 06:00:00,5639533.36165,1087.866522657926
2008-08-05 07:00:00,5643170.999633334,1086.0456974164483
2008-08-05 08:00:00,5646808.29455,1084.3130813152488
2008-08-05 09:00:00,5650445.214899999,1082.6635290188708
2008-08-05 10:00:00,5654081.823249999,1081.0869605937708
2008-08-05 11:00:00,5657718.090766667,1079.5847552652879
2008-08-05 12:00:00,5661354.07415,1078.148422751076
2008-08-05 13:00:00,5664262.6427,1077.0413259974666
2008-08-05 14:00:00,5667898.092166667,1075.7123260360293
2008-08-05 15:00:00,5671533.2916,1074.4350873780195
2008-08-05 16:00:00,5675168.217766666,1073.2111635155225
2008-08-05 17:00:00,5678802.9147,1072.0334346739942
2008-08-05 18:00:00,5682437.3802,1070.9083020381383
2008-08-05 19:00:00,5686071.69895,1069.8194571461315
2008-08-05 20:00:00,5689705.865766667,1068.7776267951149
2008-08-05 21:00:00,5693339.9059,1067.7730250351683
2008-08-05 22:00:00,5696973.8078,1066.8094384917104
2008-08-05 23:00:00,5700607.595349999,1065.882398854777
2008-08-06 00:00:00,5704241.277933333,1064.9890477983654
2008-08-06 01:00:00,5707875.09065,1064.067638878461
2008-08-06 02:00:00,5711509.333066667,1063.0361902051598
2008-08-06 03:00:00,5715144.06255,1061.8856066481057
2008-08-06 04:00:00,5718779.442266666,1060.6126977536544
2008-08-06 05:00:00,5722415.368650001,1059.2299344943312
2008-08-06 06:00:00,5726051.8867,1057.7332809744776
2008-08-06 07:00:00,5729688.89415,1056.135003366046
2008-08-06 08:00:00,5733326.429666667,1054.4263931274759
2008-08-06 09:00:00,5736964.401249999,1052.6203192845633
2008-08-06 10:00:00,5739875.10825,1051.099828104242
2008-08-06 11:00:00,5743513.878566667,1049.1007220589586
2008-08-06 12:00:00,5747153.0112,1047.0004303605842
2008-08-06 13:00:00,5750792.526799999,1044.7926750643612
2008-08-06 14:00:00,5754432.3547,1042.546839895682
2008-08-06 15:00:00,5758072.524066667,1040.1689920660356
2008-08-06 16:00:00,5761712.9573,1037.635278612356
2008-08-06 17:00:00,5765353.651066667,1034.9394473622078
2008-08-06 18:00:00,5768994.53765,1032.100559805865
2008-08-06 19:00:00,5772635.606733333,1029.1042061428182
2008-08-06 20:00:00,5776276.80315,1025.9677036912221
2008-08-06 21:00:00,5779918.1087,1022.6851459099111
2008-08-06 22:00:00,5783559.4812,1019.290130223543
2008-08-06 23:00:00,5787200.906766667,1015.8044917287493
2008-08-07 00:00:00,5790842.3981,1012.1294595623838
2008-08-07 01:00:00,5794484.035566666,1007.6973338995767
2008-08-07 02:00:00,5798125.6968,1003.0727446626324
2008-08-07 03:00:00,5801039.0276999995,999.3643887792111
2008-08-07 04:00:00,5804680.6925,994.7267629203543
2008-08-07 05:00:00,5808322.359,990.0907456413586
2008-08-07 06:00:00,5811964.027333333,985.4532663848892
2008-08-07 07:00:00,5815605.70235,980.8561839888255
