,"346,000",9797.629062,239,20649600,9797.629062
,"342,000",9684.361674,240,20736000,9684.361674
,"336,000",9514.460592,241,20822400,9514.460592
,"331,000",9372.876357,242,20908800,9372.876357
,"327,000",9259.608969,243,20995200,9259.608969
,"325,000",9202.975275,244,21081600,9202.975275
,"327,000",9259.608969,245,21168000,9259.608969
,"331,000",9372.876357,246,21254400,9372.876357
,"340,000",9627.72798,247,21340800,9627.72798
,"347,000",9825.945909,248,21427200,9825.945909
,"336,000",9514.460592,249,21513600,9514.460592
,"330,000",9344.55951,250,21600000,9344.55951
,"320,000",9061.39104,251,21686400,9061.39104
,"308,000",8721.588876,252,21772800,8721.588876
,"302,000",8551.687794,253,21859200,8551.687794
,"298,000",8438.420406,254,21945600,8438.420406
,"296,000",8381.786712,255,22032000,8381.786712
,"298,000",8438.420406,256,22118400,8438.420406
,"304,000",8608.321488,257,22204800,8608.321488
,"307,000",8693.272029,258,22291200,8693.272029
,"311,000",8806.539417,259,22377600,8806.539417
,"314,000",8891.489958,260,22464000,8891.489958
,"314,000",8891.489958,261,22550400,8891.489958
,"313,000",8863.173111,262,22636800,8863.173111
,"307,000",8693.272029,263,22723200,8693.272029
,"302,000",8551.687794,264,22809600,8551.687794
,"297,000",8410.103559,265,22896000,8410.103559
,"287,000",8126.935089,266,22982400,8126.935089
,"279,000",7900.400313,267,23068800,7900.400313
,"272,000",7702.182384,268,23155200,7702.182384
,"268,000",7588.914996,269,23241600,7588.914996
,"265,000",7503.964455,270,23328000,7503.964455
,"264,000",7475.647608,271,23414400,7475.647608
,"266,000",7532.281302,272,23500800,7532.281302
,"272,000",7702.182384,273,23587200,7702.182384
,"271,000",7673.865537,274,23673600,7673.865537
,"273,000",7730.499231,275,23760000,7730.499231
,"278,000",7872.083466,276,23846400,7872.083466
,"280,000",7928.71716,277,23932800,7928.71716
,"280,000",7928.71716,278,24019200,7928.71716
,"282,000",7985.350854,279,24105600,7985.350854
,"282,000",7985.350854,280,24192000,7985.350854
,"278,000",7872.083466,281,24278400,7872.083466
