Date,seconds,discharge-cms
2008-07-18 19:00:00,,16.366715455571057
2008-07-18 20:00:00,4132939.3228,16.315075661192687
2008-07-18 21:00:00,,16.25838329747522
2008-07-18 22:00:00,4142449.5758,16.20169093375775
2008-07-18 23:00:00,,16.168724302954637
2008-07-19 00:00:00,,16.13575767215152
2008-07-19 01:00:00,4151638.2165,16.102791041348407
2008-07-19 02:00:00,,16.014634679526527
2008-07-19 03:00:00,4160726.4288,15.926478317704643
2008-07-19 04:00:00,,15.880072380123533
2008-07-19 05:00:00,,15.833666442542423
2008-07-19 06:00:00,4169865.2397,15.787260504961314
2008-07-19 07:00:00,,15.729070859516364
2008-07-19 08:00:00,4179108.1475,15.670881214071414
2008-07-19 09:00:00,,15.638873435471227
2008-07-19 10:00:00,,15.606865656871038
2008-07-19 11:00:00,4188492.0334,15.574857878270851
2008-07-19 12:00:00,,15.556646165068388
2008-07-19 13:00:00,,15.538434451865927
2008-07-19 14:00:00,4198041.6364,15.520222738663463
2008-07-19 15:00:00,,15.514011400247696
2008-07-19 16:00:00,4207778.4175,15.507800061831931
2008-07-19 17:00:00,,15.515961541374573
2008-07-19 18:00:00,,15.524123020917216
2008-07-19 19:00:00,4217721.1375,15.532284500459857
2008-07-19 20:00:00,,15.551426421160532
2008-07-19 21:00:00,,15.570568341861206
2008-07-19 22:00:00,4227888.4101,15.58971026256188
2008-07-19 23:00:00,,15.616348664292222
2008-07-20 00:00:00,,15.642987066022561
2008-07-20 01:00:00,4238300.5567,15.669625467752903
2008-07-20 02:00:00,,15.702670470301586
2008-07-20 03:00:00,,15.735715472850266
2008-07-20 04:00:00,4248945.0365,15.768760475398949
2008-07-20 05:00:00,,15.818918364116898
2008-07-20 06:00:00,,15.86907625283485
2008-07-20 07:00:00,4259830.5534,15.9192341415528
2008-07-20 08:00:00,,15.945369527455043
2008-07-20 09:00:00,,15.971504913357286
2008-07-20 10:00:00,4270981.472,15.99764029925953
2008-07-20 11:00:00,,15.977326588202724
2008-07-20 12:00:00,,15.957012877145916
2008-07-20 13:00:00,4282399.8282,15.93669916608911
2008-07-20 14:00:00,,15.86893771559807
2008-07-20 15:00:00,,15.80117626510703
2008-07-20 16:00:00,4294107.6695,15.73341481461599
2008-07-20 17:00:00,,15.591025867874317
2008-07-20 18:00:00,,15.448636921132643
2008-07-20 19:00:00,,15.306247974390969
2008-07-20 20:00:00,4306180.2782,15.163859027649295
2008-07-20 21:00:00,,15.119960489324336
2008-07-20 22:00:00,,15.07606195099938
2008-07-20 23:00:00,4318612.5086,15.032163412674421
2008-07-21 00:00:00,,14.994499546554323
2008-07-21 01:00:00,,14.956835680434223
2008-07-21 02:00:00,,14.919171814314124
2008-07-21 03:00:00,4331418.0634,14.881507948194024
2008-07-21 04:00:00,,15.01030488264269
2008-07-21 05:00:00,,15.139101817091353
2008-07-21 06:00:00,4342498.6776,15.267898751540018
2008-07-21 07:00:00,,15.233664923937209
2008-07-21 08:00:00,,15.199431096334399
2008-07-21 09:00:00,4352466.8797,15.165197268731589
2008-07-21 10:00:00,,14.946632365892933
2008-07-21 11:00:00,4361587.8081,14.728067463054277
